title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Struck,['Jennifer Bosworth'],2012,['Brothers and sisters'],"Mia Price is a lightning addict. She's survived countless strikes, but her craving to connect to the energy in storms endangers her life and the lives of those around her. Los Angeles, where lightning rarely strikes, is one of the few places Mia feels safe from her addiction. But when an earthquake devastates the city, her haven is transformed into a minefield of chaos and danger. The beaches become massive tent cities. Downtown is a crumbling wasteland, where a traveling party moves to a different empty building each night, the revelers drawn to the destruction by a force they cannot deny. Two warring cults rise to power, and both see Mia as the key to their opposing doomsday prophecies. They believe she has a connection to the freak electrical storm that caused the quake, and to the far more devastating storm that is yet to come. Mia wants to trust the enigmatic and alluring Jeremy when he promises to protect her, but she fears he isn't who he claims to be. In the end, the passion and power that brought them together could be their downfall. When the final disaster strikes, Mia must risk unleashing the full horror of her strength to save the people she loves, or lose everything.",N/A,N/A,en
Сорочинская ярмарка,['Николай Васильевич Гоголь'],2017,['Magic'],N/A,N/A,N/A,ru
Kill City Blues,['Richard Kadrey'],2013,['Bodyguards'],"James Stark, aka Sandman Slim, has managed to get out of Hell - again - renounce his title as the new Lucifer, and settle back into life in LA. But he's not out of trouble yet. Somewhere along the way he misplaced a weapon from the banished older gods who now want it back. The hunt leads Stark to an abandoned shopping mall - a multi-storey copy of LA - infested with Lurkers and bottom-feeding Sub Rosa families, squatters who have formed tight tribes to guard their tiny patches of territory. Somewhere in the kill zone of the former mall is a dead man with the answers Stark needs. All Stark has to do is find the dead man, get back out alive, and outrun some angry old gods - with a few killers on his tail.",N/A,N/A,en
Cupid Cats,"['Katie MacAlister', 'Vicki Lewis Thompson', 'Connie Brockway']",2010,['Fiction'],"Presents a collection centered around the Cupid Cats Shelter, where all of the felines possess special abilities that aid them in bringing unexpected love and romance into the lives of the people lucky enough to adopt them.",N/A,N/A,en
You Can't Come in Here! (Graphic Novel),['P. J. Night'],2022-09-27,[],"Emily Hunter loves hanging out with her new neighbors. From their decked-out rec room to their almost-professional guitar playing, Drew and Vicky Strig are super cool. Since Drew and Vicky are homeschooled, Emily's other friends haven't gotten to kno",N/A,N/A,en
Tandem,['Anna Jarzab'],2014,['Juvenile Fiction'],"Fans of Matched, Across the Universe, and The Hunger Games will love this captivating tale of rebellion and romance that spans parallel worlds. Everything repeats. You. Your best friend. Every person you know. Many worlds. Many lives - infinite possibilities. Welcome to the multiverse. Sixteen-year-old Sasha Lawson has only ever known one small, ordinary life. When she was young, she loved her grandfather's stories of parallel worlds inhabited by girls who looked like her but led totally different lives. Sasha never believed such worlds were real - until now, when she finds herself thrust into one against her will. To prevent imminent war, Sasha must slip into the life of an alternate version of herself, a princess who has vanished on the eve of her arranged marriage. If Sasha succeeds in fooling everyone, she will be returned home; if she fails, she'll be trapped in another girl's life forever. As time runs out, Sasha finds herself torn between two worlds, two lives, and two young men vying for her love - one who knows her secret, and one who thinks she's someone she's not. Tandem is a riveting saga of love and betrayal set in parallel universes in which nothing - and no one - is what it seems.",N/A,N/A,en
Condena,['Rachel Hawkins'],2011,['Demonology'],"Me llamo Sophie Mercer, y soy tan torpe como bruja que mis padres me han enviado a Hex Hall, una institución para jóvenes como yo, que no logran encauzar sus poderes. Creen que allí estaré a salvo. ¡Cuánto se equivocan! Apenas llego, consigo enemistarme con el trío de chicas (¡brujas también!) más populares y enamorarme del novio de una de ellas, que además... ¡creo que intenta matarme! ¿Qué me dices de ése? ¿pregunté con desenfado estudiado. ¿Archer Cross. Chico malo oficial, rompecorazones, hechicero. Todas las chicas están medio enamoradas de él. Volverse loca por Archer es algo tan común que debería ser asignatura obligatoria. (...) Con la mirada fija en Archer dije: ¿Hace un rato traté de matarlo.?",N/A,N/A,es
Druid Vengeance,['M.D. Massey'],2022,['Fantasy'],"When a powerful fae wizard tasks Colin MacCool with saving his timeline from a bleak, post-apocalyptic future, he'll stop at nothing to complete his mission. But with the clock ticking on a countdown to oblivion, Colin must face an earmy of evil vampires and a mad power-hungry magician - one with the power to end the young Druid, and the world, for good.",N/A,N/A,en
Το φθινόπωρο της μάγισσας,['Kaitē Oikonomou'],2011,"['Greek fiction, Modern']",N/A,N/A,N/A,el
Maghi e magie nell'Italia di oggi,['Luigi Berzano'],1991,"['Body, Mind & Spirit']",N/A,N/A,N/A,it
Sacrifice,['Brigid Kemmerer'],2014-10-02,['Interpersonal attraction'],"Earth. Fire. Air. Water. One misstep and they lose it all. For the last time. Michael Merrick understands pressure. He's the only parent his three brothers have had for years. His power to control Earth could kill someone if he miscalculates. Now an Elemental Guide has it in for his family, and he's all that stands in the way. His girlfriend, Hannah, understands pressure too. She's got a child of her own, and a job as a firefighter that could put her life in danger at any moment. But there are people who have had enough of Michael's defiance, his family's 'bad luck'. Before he knows it, Michael's enemies have turned into the Merricks' enemies, and they're armed for war. They're not interested in surrender. But Michael isn't the white flag type anyway. Everything is set for the final showdown. Four elements, one family. Will they hold together, or be torn apart?",N/A,N/A,en
Strange Light Afar,['Rui Umezawa'],2015,['Juvenile Fiction'],"A bitterly jealous brother, a cold-hearted husband, a monk who mistakes desire for piety, a fraudulent merchant who meets his match in a supernatural river otter, a samurai who makes the ultimate sacrifice -- the motives and pathologies underlying these traditional Japanese folktale characters are explored with haunting results. Prompted by the sometimes illogical and perplexing actions of folktale characters (Why doesn't the wolf kill Little Red Riding Hood right away?), master storyteller Rui Umezawa revisits eight popular Japanese folktales, delving beneath their baffling plot lines to highlight the psychological motivations behind the characters' actions. In ""Betrayal,"" a treacherous husband poisons his wife, disfiguring her horribly, so he can marry another woman. In ""Paradise,"" a dissolute young man saves the life of a sea turtle, who takes him to a luxurious underwater palace, where his every whim is fulfilled. Tales of addiction, bravery, sex, greed, abuse and control -- these stories take their inspiration from the great Japanese storytelling traditions, as well as from Noh and Kabuki. Evocative and haunting illustrations by the stunningly talented Mikiko Fujita add to the eerie beauty of this collection. A detailed afterword outlines the author's storytelling approach and provides source material for each tale.",N/A,N/A,en
True Colors,['Melissa Pearl'],2014-02-15,['High school'],"Caitlyn Davis always cruised through life, not being the type to ruffle feathers or involve herself in high school drama. That is, until a chance encounter with a strange, homeless man changes everything. Suddenly, Caitlyn has the ability to see behind people's masks. She discovers that her life isn't as simple as she imagined and high school is filled with secrets...some very sinister ones. Unable to ignore her new gift, Caitlyn embarks on a mission to learn why one of her friends suddenly appears terrified, but masks her fear with a bright, smiling veneer. Will Caitlyn's new ability lead her into hot water? Or is her new found vision a blessing that will expose her friends' true colors? Her quest will lead Caitlyn to lose friends, stand up for those in need, and even find love. At Palisades High School every face tells a story...",N/A,N/A,en
Rise of the Olympians 2,['Belle Ward'],2015-03-02,[],"""A swicked adventure that will leave you smiling and wanting more."" -HM Ward, New York Times Bestselling Author There are no minor gods. I thought things were strange already, but it got even weirder when golden, robotic women kidnapped us. They're strong, swift, shiny, and made from pure 24 karat gold. These chicks could bench-press a dump truck. Things are looking less mythical by the moment. If this is all true, and I really am a Greek goddess, it means I have to figure out how to fight the biggest, baddest monster ever. Walking into an epic battle of the gods is not a priority, but it seems I don't have a choice. Suckage.I should have taken ninja classes, because I'm totally screwed.Genre: MG/YA Paranormal Contemporary Greek Mythology Adventure Type: Novella, 1 of 4 Length: Approx. 100 pgs ea.",N/A,N/A,en
Arrowhead,['Ruth Eastham'],2014,"[""Children's stories""]","When thirteen-year-old Jack moves to Norway, he's sure there's no truth in the local myths and legends. But then he comes face to face with one: the body of a Norse warrior boy, frozen in the ice, and carrying with him an ancient arrowhead - that contains a terrible curse. If Jack's going to survive, he has to overcome both an ancient wrong and a newly-risen enemy in this thrilling adventure from an award-winning author.",N/A,N/A,en
Ekho,"['Marie D. Jones', 'Max Jones']",2014-02-04,['Bullying'],"Elvis Jones is tired of being picked on, taunted and teased by the bullies at his elementary school, so he does what any smart, technologically brilliant kid his age would do he creates EKHO. The Evil Kid Hunting Organization is a sophisticated network of kid spies and secret agents that utilize a variety of cool gadgets to stay one step ahead of the enemy the bullies. As EKHO grows, the bullies themselves catch on and form a counter-spy agency, DEKE, Destroy EKHO Kids Everywhere. But when some of the bullies begin to act strangely, the kids of EKHO realize they are up against something far more sinister than they ever imagined and some of the school staff are in on it. Who can you trust when the kid standing next to you might not be entirely human?""",N/A,N/A,en
Die Now Or Live Forever,['Anne Rooney'],2012,['Horror'],"Five teenagers on a camping trip in a forest stumble across a dead body. This triggers a terrifying decent into blood-lust and vampirism that leads them into an ancient underworld ruled by a French nobleman over 300 years old.Die Now Or Live Forever is part of the Vampire Dawn series, published by Ransom Publishing, a specialist publisher for reluctant readers and struggling readers. Vampire Dawn is ideal for readers aged 12+ with a reading age of 9+.",N/A,N/A,en
My Sunny Vampire,['Stacy McKitrick'],2014-01-06,['Fiction'],"After centuries alone in darkness, how far will a vampire go for Sunshine? Jack VanAllen has spent his long life following the rules and, as a member of the Vampire Committee, he also enforces them. So, when he awakens in an alley next to an illegally-turned vampire who resembles his late wife, he must prove his innocence or suffer the punishment: death. The problem? He doesn't remember a thing. Sunshine Petersen's life as a vampire isn't getting off to a great start. She's got no control over her powers, can't find a job, and sexy Jack is being stand-offish. The only thing she'd like more than catching the creep who turned her is getting Jack into the closest bed. But, could Jack be the one who turned her? When he and Sunny team up to find the culprit, Jack discovers feelings he hasn't had in years. But once Sunny finds out he's keeping a major secret, she disappears. Unfortunately, the man who turned her still has plans... CONTENT WARNING: Some graphic violence, sensual sex scenes, and a vampire who's finally found his 'sun'",N/A,N/A,en
Death & Co,['D. J. McCune'],2013,['Juvenile Fiction'],"Adam is a Luman, and it runs in the family. Escorting the dead from life into light, Adam must act as guide to those taken before their time. As his older brothers fall into their fate however, Adam clings to his life as a normal kid - one who likes girls, hates the Head and has a pile of homework to get through by Monday morning.",N/A,N/A,en
Flashes,"[""Tim O'Rourke""]",2014-06-05,['Juvenile Fiction'],"Charley has visions: flashes of things she can't explain. A girl in trouble. The sound of trains in her head. She feels certain they are clues to a crime. But no one will believe her. Until she meets Tom, a young policeman on his first case: an accidental death on railway tracks, not far from where Charley lives. Their attraction is instant, but can they discover what has happened? Accident, suicide or murder:and will it happen again? INCLUDES EXCLUSIVE BONUS CHAPTER FEATURING FLASHES CHARACTER TOM HENSON & KIERA HUDSON",N/A,N/A,en
Fangs for Nothing,"['Erin McCarthy', 'Kathy Love']",2013,['Fiction'],"When one of their own ties the knot with a dominatrix (no pun intended), The Impalers - a vampire rock band - are ready to party down. But trouble awaits them once again when they wake up . . . Attending their bandmate Saxon's wedding seemed simple enough for Johnny Malone and Drake Hanover. But after waking up in a dominatrix's dungeon, they realize their cash and cell phones have been stolen - along with the bride's wedding dress and the groom. And then there's the matter of the two women in the room . . . Loose cannon Johnny is handcuffed to Lizette, an uptight paper pusher. She wants to help save Johnny from the horrible fate in store for him at the hands of the Vampire Alliance, but he won't sign the paperwork. Then there's Josie, the waifish caterer from the reception, who rescues Drake from a sex swing. Josie may be cute and make a great cupcake, but Drake knows she might also be the thief. Or it could have been that gang of drag queens all dressed as Cher . . . Regardless, Johnny and Lizette need to get out of these handcuffs. Drake and Josie need to find their missing belongings. And Saxon needs to be located before the Vampire Alliance comes down on them hard . . .",N/A,N/A,en
Evil Star,"['Anthony Horowitz', 'Tony Lee', 'Antony Johnston']",2014,"['Comic books, strips, etc']","After his experiences at Raven's Gate, 14-year-old Matt Freeman thinks his days of battling evil are over. But soon he is pulled into another adventure when he discovers a second gate exists. Matt and his friend Richard travel to Peru and, assisted by a secret organization, follow a series of clues to the gate's whereabouts.",N/A,N/A,en
In My Dreams,['Cameo Renae'],2015-03-15,[],"The dreams were happening again. It was something seventeen-year-old Elizabeth Hayes thought she'd outgrown. She didn't want them anymore; detailed premonitions of how people would die. One night, Lizzy's worst nightmare occurs. She dreams of her boyfriend, Michael Young, and soon discovers his car was found in a river, along with his lifeless body. Confusion settles deep within when Michael appears alive in her dreams. He warns her, attempting to keep her safe from the very person who murdered him. Awake, Lizzy must pull on her inner strength, not only to save herself, but also her friends whose lives are in danger. In My Dreams is a story of trust, friendship, courage, and true love that lives beyond the grave.",N/A,N/A,en
Ghosts,['Virginia Loh-Hagan'],2017-08,['Juvenile Nonfiction'],"In Ghosts, you'll learn more about these supernatural beings.",N/A,N/A,en
Druid Justice,['M. D. Massey'],2022,['Fantasy'],"When Colin cuts off their connection Underhill, the high fae lose their position of magical supremacy. Sensing a shift in the balance of power, an unknown faction begins a brutal assault on the fae. Incensed by the injustce of their actions, Colin embarks on a one-man quest to find the persons responsible so he can mete out some Druid justice.",N/A,N/A,en
Ways to See a Ghost,['Emily Diamand'],2013,"[""Children's stories""]","The ghost put his hands together in prayer or pleading, his fingernails withered and cracked. ""We need you, Isis Dunbar."" Isis is the daughter of a fake psychic. But unlike her mum, Isis really can see ghosts. When a terrifying creature escapes from the dark places that even spirits fear to go, Isis realises that it puts everyone she cares about, living or dead, in grave danger. Will her powers be enough to protect them all? And who will protect Isis? From the award-winning author of 'Flood child'.",N/A,N/A,en
The X files (1).,[],1998,[],N/A,N/A,N/A,en
Refuge,['Carole Rummage'],2012,['Juvenile Fiction'],"Laney Lowell moved across the country to escape her past, not to fall in love. But when she becomes friends with Gabe, a handsome artist plagued by a mysterious disease, she'll have to decide between facing his dark truth or walking away from him forever. This thrilling romance is full of twists that will keep you guessing to the last page.",N/A,N/A,en
Noire - A Dark Shifter Romance,['Anna Fury'],2022-07-12,[],N/A,N/A,N/A,en
The Vicious Deep,['Zoraida Córdova'],2012,['Young Adult Fiction'],"After being sucked out to sea in a tidal wave, Tristan Hart returns ashore on Coney Island with no memory of what happened to him--yet he can sense the emotions of others and dreams of a terrifying silver mermaid with razor-sharp teeth.",N/A,N/A,en
Rise of the Olympians,[],2014-07-28,[],"There are no minor gods.Lilah Jones is officially thirteen. Unfortunately, the day comes with a few twists she didn't expect. For example, her hair turned into a living rainbow and she was gifted with a golden necklace that randomly goes from being room temperature to as hot a supernova. On top of that, she has a dream that she remembers line by the line when she wakes up.Seeking answers, Lilah meets two boys, named Cole and Adrian, who gladly clear things up. Remember the Greek myths you assumed were fiction? The old gods that you assumed were just someone's imagination? You were wrong. They've been with us the whole time, fighting battles we didn't even know existed, and they've returned. The Olympians are reuniting, preparing to fight the most dangerous battle they've ever faced.The Father of Monsters is rising.",N/A,N/A,en
The Alpha Dragon's Baby Ducklings,['Dakota Wolf'],N/A,['Fantasy'],"Eric I was a poor, destitute, helpless omega living with my omega father and brothers. We had no money, no home and life on the streets was tough. Real tough. But we survived. We survived because we had each other. With the economy in tatters, we had to take what was not ours to survive, never eating more than we needed to get by. I volunteered so as to keep my brothers from knowing this life. Each night was a different house. A loaf of bread here, some crackers there. Just bare subsistence. I wanted babies of my own, but I couldn't in good faith bring them into a world where I could barely feed myself. Wandering further than I should have, I found myself looking into the fridge of an alpha with a veritable cornucopia of food. There was more food in here than I'd seen in my entire life. There was only one problem. He caught me. Drake I was a rich dragon. The alpha son of The King of Dragons. And I was mad. My alpha father had arranged a marriage for me to a shifty were-fox and I wanted nothing to do with him. But my father was nothing if not persistent. I couldn't sleep on an empty stomach. But what was that sound I heard? In the kitchen just there? As stealthily as any cat, I investigated. No one should've been able to get past my defenses. No one. But someone had. Aha! I caught the intruder red-handed, rummaging through my...fridge? Not my treasure room? What kind of thief steals bread? Apparently, the kind of thief who steals my heart. This 15k word story contains an HEA, Mpreg, and babies at the end. Cute babies. Insufferable little tykes that get into all sorts of trouble.",N/A,N/A,en
New Generation Firstborn,['Preston Patterson'],2013-09,['Fiction'],"His father is a fallen Angel, and his mother is a fallen Angel's daughter. Cord, raised by adopted parents, soon comes to face the reality that he isn't normal. The world is more than what he knows it to be. How could such power be kept a secret? In New Generation Firstborn, the choice isn't whether Suki can turn the boy into the other clan leaders, but if Giga will let her. If Giga does nothing, it falls on the boy to save himself. Will a little gift from Suki begin to make the boy question his own father, or will it even matter to him? For these answers and more, follow along the journey and battles in New Generation Firstborn.",N/A,N/A,en
The Book of Forbidden Knowledge,['Johnson Smith and co'],2016-09-16,['Charms'],"This work is one of a number of manuscripts crafted towards the end of the 1800s well into the 1920s containing material related to all aspects of the occult; mesmerism, ceremonial magic, the black arts, talismans, and more. What is interesting, here, is that all of the above and more are contained in one work, instead of separately.Speaking of everything from fortune telling to folk healing, the Book of Forbidden Knowledge is perhaps better classed as a modern grimoire than most contemporary works of similar origin; the paper covers of any of a number of competing Victorian and Edwardian era titles.",N/A,N/A,en
Beyond the Veil,['Quinn Loftis'],2012,['Fantasy fiction'],"Darkness has descended on the Transylvanian Alps. Four packs of the powerful Grey wolves in a rare show of cooperation had joined together here in an effort to help their pack members find true mates. Then they were betrayed by one of their own an Alpha hell-bent on becoming the most powerful of the Canis lupis. And though the wolf's assassination attempt on the currently-reigning Romanian Alpha failed, his plans to get Decebel, the Romanian Beta, out of the picture were coming together even as his treachery was discovered. The wolf fled, leaving destruction, death, and a missing mate behind him. Unbeknownst to the other packs, the wolf has employed a witch to finish the deadly job and help him gain another tool to increase his power.",N/A,N/A,en
The Hag,['Erik Henry Vick'],2019-09-06,[],N/A,N/A,N/A,en
Bone Jack,['Sara Crowe'],2014,['Fathers and sons'],"Ash's dad has returned from war, but he's far from the hero Ash was expecting. He's close to a breakdown, lost in a world of imaginary threats. Meanwhile, Ash's best friend Mark is grieving and has drifted away into his own nightmares. Ash's only escape is his lonely mountain running, training to be the stag boy in the annual Stag Chase. But dark things are stirring. Ghostly hound boys prowl the high paths, and in the shadows a wild man watches. Ash begins to wonder if the sinister stories about the Stag Chase are true. Could Mark and Dad be haunted by more than just their pasts?",N/A,N/A,en
The Offering,['Kimberly Derting'],2014-01-01,['Juvenile Fiction'],"Charlie has grown up in a world that is dark and violent. A land fiercely ruled by an old and bitter queen and where classes were strictly divided by the language they speak. Charlie may have become the sovereign of Ludania, but the old Queen Sabara and other enemies lurk, biding their time to strike. In the final chapter of the Pledge trilogy, the battle comes to an epic conclusion.",N/A,N/A,en
White Raven,['J. L. Weil'],2015-03-20,['Banshees'],"As if my life didn't already suck, my dad sends my brother and me to some idyllic island for the summer to live with a grandma we never met. Naturally, I rebel. In the end, I find myself shipped off to Raven Hallow...and bored to tears. Until I get an eyeful of the mind-bendingly gorgeous Zane Hunter. There is something uncanny, almost supernatural about Zane, and it's not just his devastating smirk. No matter how much distance I put between us, Raven Hallow isn't big enough, and the sparking tension between is undeniable. Of course, the one person I want to avoid becomes my salvation. My past comes back to terrorize me. Someone wants me dead, and the closer I get to the truth, the more I realize my whole life is a lie. I am no longer sure what is more frightening-- the attempts on my life or the guy whose heart and soul are synchronized with mine.",N/A,N/A,en
Past Imperfect,['Rowan Worth'],2016,['Horror fiction'],N/A,N/A,N/A,en
The Skeleton Key,['Tara Moss'],2012,['Magic'],"By day Pandora English is a lowly fashion assistant. By night, she is a supernatural scion. The Crow Moon is rising and Pandora has a date with Civil War soldier Lieutenant Luke, who will be flesh-and-blood for one night only. When Lieutenant Luke disappears, Pandora must unlock the mysteries of Number One Addams Avenue with her skeleton key and discover the secrets that lie in the forgotten laboratory of Dr Edmund Barrett.For Pandora has been warned: a powerful force is in the house.As Friday the Thirteenth looms, Pandora English and the citizens of Spektor are in grave danger. For the dead will rise and terror shall reign.",N/A,N/A,en
Hot Blooded,"['Nancy Holder', 'Debbie Viguié']",2012,['Fiction'],"Katelyn had only been in Wolf Springs a short time before she was bitten by a werewolf. And now she carries that creature's curse in her veins. But she's not alone. Wolf Springs is home to a hidden family of werewolves, the Fenners - who swear none of them bit her.",N/A,N/A,en
We Love Trouble,['Dan White'],2023,['Dogs'],"Meet Cindy & Biscuit: a girl and her dog. No one else really pays that much attention to them, not even her mum. People keep telling Cindy she's weird, that she lies, that she's got a morbid, overactive imagination-but if that was true, why would she keep encountering all these monsters, ghosts, and aliens in real life? Watch Cindy and her fearless four-legged best friend get in to all kinds of trouble, as their little coastal town seems to have a preponderance of werewolves, undead mermaids, dimensional portals, alien invasions, and worse.it's dark out in the woods! Luckily for all of us, Cindy is the action hero we needed, just in time to save the world a few times between now and detention.",N/A,N/A,en
Echo,['Alyson Noël'],2012,['Juvenile Fiction'],"Daire Santos has already saved her grandmother's life - and her soul. But at a cost: the Richter family has been let loose in the Lowerworld. Daire and her boyfriend Dace Richter must work together to find them before chaos ensues and the balance between good and evil is destroyed. As their relationship deepens, Dace's evil brother Cade grows stronger than ever, building his power and forcing Daire and Dace to confront the horrifying prophecy that has brought them all together. It will leave Daire no choice but to claim her true destiny as Seeker, but only by making an unthinkable sacrifice.",N/A,N/A,en
Dead on Arrival,['Anne Rooney'],2012,['Paranormal'],"What happens when a vampire is involved in a hit-and-run accident? Ruby goes to the hospital to search for her vampire brother, Alistair, fearing the worst. But his body has gone missing, and Ruby is soon caught in a tense life-or-death race to find out what has happened.Dead On Arrival is part of the Vampire Dawn series, published by Ransom Publishing, a specialist publisher for reluctant readers and struggling readers. Vampire Dawn is ideal for readers aged 12+ with a reading age of 9+.",N/A,N/A,en
Department 19 -,['Will Hill'],2014-03-27,['Juvenile Fiction'],"As Dracula continues his rise, the men and women of Department 19 wait for good news. But hope is in short supply - the country is beginning to fall apart as the public comes to terms with the horror in their midst; a cure for vampirism remains years, even decades away; and their supposed ally Valentin Rusmanov has not been heard from in weeks. Jamie Carpenter and his friends are working hard to keep the forces of evil at bay, but it is beginning to feel like a lost cause. Until familiar faces from the past bring news that could turn the tide. News that takes Matt Browning to America on a desperate search for a miracle, and sends Jamie and Larissa Kinley into the darkest corners of eastern Europe, where something old and impossibly powerful waits for them. Something that could stop Dracula for good.",N/A,N/A,en
Cops' True Stories of the Paranormal,['Loren W. Christensen'],2016-02-26,['Curiosities and wonders'],"Best selling author of over 50 books, retired cop Loren W. Christensen asked men and women in uniform-police officers, sheriff deputies, SWAT, command, correction officers, and MPs-to convey their experiences with the paranormal. These are veteran officers that have been there and done that, but on one occasion they were confronted with the unexplained ...Here are some of the stories told within:Close Encounters of the Second Kind Vanished Trapped Eyes Dead Man Walking Dead Man's Cane A Touch of Thanks The Snitch The Warning The Light The Couple Wrong Number Ghost Prisoner Tower 7 Hospital Morgue Coffee and Cups The Stabber The Faceless Mannequin White Eagle The Man in the Window Strange Place Forest Lawn Cemetery Scratches A Sign in Twisted Metal He Pulled The Trigger Four Times",N/A,N/A,en
Seduction,['M. J. Rose'],2013,['Fiction'],"A spellbinding gothic tale about Victor Hugo's long-buried secrets and the power of a lover that never dies... Grieving his daughter's death, Victor Hugo initiated seances from his home on the Isle of Jersey in order to reestablish contact with her. In the process, he claimed to have communed with Plato, Shakespeare, Dante- and even the devil himself. Hugo's transcriptions of these conversations have all been published. Or so it has been believed... A hundred years later, recovering from her own great loss, mythologist Jac L'Etoile is invited to Jersey to uncover a secret about the island's mysterious Celtic roots. She's greeted by Neolithic monuments, medieval castles, and hidden caves. But the man who has invited her there, a troubled soul named Theo Gaspard, hopes she'll help him discover something quite different...something that will threaten their sanity and put their very lives at stake.",N/A,N/A,en
The Necromancer's Library,['J. L. Bryan'],2020-04-26,[],"The antebellum mansion sits isolated in the overgrown countryside like a forgotten temple. Within it lie the dark, twisting paths of a private library possessing secrets from across the ages. The collection of ancient and medieval occult manuscripts tell of conjuring spirits and raising the dead, of making contact with supernatural realms and beings usually forbidden to living mortals.The house's recently deceased owner was a reclusive former professor who transformed his home into a great library, but his desire for hidden knowledge and arcane power may have led him into madness, even death.Disturbing specters now haunt the new occupants of the house, who turn to paranormal investigator Ellie Jordan for help. Ellie must unravel the mysteries of the occult library before she can banish its ghosts and make the house safe again for the living.",N/A,N/A,en
Unveiling the Supernatural,['Carol Nicholson'],2025-04-30,"['Body, Mind & Spirit']","Are you ready to delve into the mysterious and strange? Do you find all things paranormal intriguing? Real Ghosts, Hauntings, & Chilling Paranormal Mysteries is a meticulously researched guide that offers an in-depth exploration of the shadowy world of the paranormal. With a diverse range of eerie topics, this book will captivate and intrigue you from beginning to end. Strange, unexplained happenings can occur anywhere-sometimes in the unlikeliest of places. Are unexplainable events merely the product of vivid imaginations, hallucinations, or merely sleep-deprived minds? Get ready to step into the shadows as we uncover the truth behind some of the world's most terrifying mysteries such as: The many kinds of ghosts that haunt us. What poltergeists are and why they frighten us. Ancient to modern urban legends that are chilling to the bone. The mysterious lights that appear all over the globe. A terrible mass murder that elicited a haunting. And more! This eBook is your ultimate guide to all things ghostly-offering a comprehensive look into eerie encounters, haunted locations, and spine-chilling tales of the unexplained. Within these pages, you'll uncover a wide array of paranormal phenomena, including: Do you have the courage to enter a world where the restless dead roam and unexplainable mysteries abound. Scroll up and click ""Buy"" to begin your journey into the world's scariest supernatural events.",N/A,N/A,en
The Keeper,['J. L. Bryan'],2016-12-06,[],"The South Channel Lighthouse is a crumbling antique at the mouth of the Savannah River, abandoned and forgotten for generations. Local stories still tell of a mysterious woman in white who often stood at the old lighthouse, watching the sailors come into port...even long after she died. Now the property by the lighthouse is owned by a famous movie star in search of a remote beach getaway on sleepy Tybee Island. Unfortunately, old ghosts haunt her new retreat, stirred up by the construction of a luxurious new mansion. Ellie, Stacey, and their team must remove the ghosts, who grow more dangerous and aggressive every night, threatening the lives of the client and her family and personal staff. The lighthouse has a dark history, with many ghosts, and mysteries to unravel before Ellie can send them on to the other side.",N/A,N/A,en
Swamp Mysteries,['Elizabeth Singer Hunt'],2015-10-23,[],"Charley, Oscar, Robbie and Jules are ordinary 12-year-old kids. That is, until they uncover the long-lost treasure map of the notorious pirate, Jean Lafitte. Soon, a couple of greedy alligator hunters are on their tails, as are the ghouls from the nearby swamps who will do anything to protect the treasure. If Charley, Oscar, Robbie and Jules are going to make it out alive, they're going to need more than luck. They're going to need the help of the ghostly inhabitants of Plantation View, Louisiana.",N/A,N/A,en
The Crawling Darkness,['J. L. Bryan'],2015-01-03,['Fiction'],"Paranormal investigator Ellie Jordan faces a new case in an apartment building where a twisted, dangerous entity emerges from closets and doorways to terrorize the residents at night. A powerful spirit, it feeds on fear and takes the shape of its victims' worst nightmares. Ellie and her mentor Calvin have tried to capture the same entity before, in a different house nearby, an attempt that ended in disaster. Now, with the help of her apprentice Stacey, Ellie must try again to capture the elusive shapeshifting ghost before it can claim another soul as its own.",N/A,N/A,en
Envy,['Elizabeth Miles'],2012,['Erinyes (Greek mythology)'],"High school junior Em researches Greek mythology in an effort to rid her Maine town of the returning, revenge-seeking Furies.",N/A,N/A,en
Strange Things,['L. R. Hawkes'],1968,[],N/A,N/A,N/A,en
"Angels, Ghosts and the Otherworld",['S. Vest'],2016-10-08,['Angels'],"For most of us, the supernatural and all of its trappings are the stuff of late night movies and paperback chillers. For some, the forces of the spiritual and occult are elemental like the seasons; shifting between lightly ethereal and harshly icy. Forces that are a constant reminder of a distant past and a foreboding of the darkest future. Angels, Ghosts and the Otherworld is a memoir from the life of author, S. Vest. Read with both mind open...and lights on. Spanning childhood through to womanhood, Shannon's vivid prose draws back layer upon layer of spiritual mystique, expertly guiding the reader on a journey toward Edgar Allan Poe's ultimate question: ""Is all that we see or seem but a dream within a dream?""",N/A,N/A,en
Mosquito Man,['JEREMY. BATES'],2019-02-14,[],"We tell ourselves there's nothing to fear - but sometimes, we're wrong. After a woman bangs at the door in the middle of the night, and promptly dies from her injury, a couple's remote cabin getaway becomes a psychological night of terror as they are hunted by an unknown assailant. Now they must go far beyond what they thought themselves capable of if they hope to save their young children and survive until morning.",N/A,N/A,en
Life Sucks,['Anne Rooney'],2012,['Enemies'],"Finn's life sucks. And he writes songs about it. But now he's a vampire, he has something else to sing about, something unique - and dangerous. It adds an edge to his music that sees his character take off at last. But it's not going to be an easy ride.Life Sucks is part of the Vampire Dawn series, published by Ransom Publishing, a specialist publisher for reluctant readers and struggling readers. Vampire Dawn is ideal for readers aged 12+ with a reading age of 9+.",N/A,N/A,en
