title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Read People Like a Book,['Patrick King (Social interaction specialist)'],2021,['Body language'],"""Speed read people, decipher body language, detect lies, and understand human nature. Is it possible to analyze people without them saying a word? Yes, it is. Learn how to become a ""mind reader"" and forge deep connections. How to get inside people's heads without them knowing. Read people like a book isn't a normal book on body language of facial expressions. This book is more about understanding human psychology and nature. We are who we are because of our experiences and pasts, and this guides our habits and behaviors more than anything else. Take a look inside yourself and others! Understand the subtle signals that you are sending out and increase your emotional intelligence.""--Back cover.",N/A,N/A,en
This is Your Brain on Music,['Daniel J. Levitin'],2007,['MUSIC'],"A scientific exploration of the relationship between the mind and music draws on recent findings in the fields of neuroscience and evolutionary psychology to discuss such topics as the sources of musical tastes, the brain's discernible responses to music, and the cultural origins of musical senses. Reprint.",N/A,N/A,en
Journey Into Europe,['Akbar Ahmed'],2018-02-27,['History'],"An unprecedented, richly, detailed, and clear-eyed exploration of Islam in European history and civilization Tensions over Islam were escalating in Europe even before 9/11. Since then, repeated episodes of terrorism together with the refugee crisis have dramatically increased the divide between the majority population and Muslim communities, pushing the debate well beyond concerns over language and female dress. Meanwhile, the parallel rise of right-wing, nationalist political parties throughout the continent, often espousing anti-Muslim rhetoric, has shaken the foundation of the European Union to its very core. Many Europeans see Islam as an alien, even barbaric force that threatens to overwhelm them and their societies. Muslims, by contrast, struggle to find a place in Europe in the face of increasing intolerance. In tandem, anti-Semitism and other forms of discrimination cause many on the continent to feel unwelcome in their European homes. Akbar Ahmed, an internationally renowned Islamic scholar, traveled across Europe over the course of four years with his team of researchers and interviewed Muslims and non-Muslims from all walks of life to investigate questions of Islam, immigration, and identity. They spoke with some of Europe's most prominent figures, including presidents and prime ministers, archbishops, chief rabbis, grand muftis, heads of right-wing parties, and everyday Europeans from a variety of backgrounds. Their findings reveal a story of the place of Islam in European history and civilization that is more interwoven and complex than the reader might imagine, while exposing both the misunderstandings and the opportunities for Europe and its Muslim communities to improve their relationship. Along with an analysis of what has gone wrong and why, this urgent study, the fourth in a quartet examining relations between the West and the Muslim world, features recommendations for promoting integration and pluralism in the twenty-first century.",N/A,N/A,en
With Just One Suitcase,[' Cheryl Koenig'],2017-06-01,['Families'],"This epic book, spanning two continents, recounts the story of three generations of two families whose lives unexpectedly intersect in their adopted country. Beautifully capturing the loss faced when war dislocates families, it also tells of the struggles and challenges of starting anew and adapting to a different way of life. With Just One Suitcase serves as a tribute to the courage and resilience of two men who bear the scars of war and face adversity without surrendering their optimism for the future. “Cheryl Koenig is to be congratulated. She has written a masterpiece. With great skill Cheryl has written an immensely readable, gripping biog documenting daily life in a crazed world. The story begins with a thumbnail sketch of life in semi rural Romania at the outbreak of the second world war and moves on to relate the experiences, in that country, of her then youthful father & father-in-law. Many years later, in Sydney, Australia, they chance to be reunited when Cheryl nervously introduces her father to the father of her future husband. The writing is powerful, in the first person, giving the reader a fly-on-the-wall feeling of being there. Having thoroughly researched the period Cheryl is able to construe the hitherto unknown Romanian perspective with great credibility, and, as if they hadn’t already suffered enough, she goes on to relate how these amazing young men had the courage and strength to take flight and start a new life in this far flung land. That they survived at all is a miracle.” – Sylvia Levi, Goodreads review",N/A,N/A,en
Incidents in the Life of a Slave Girl,"['Harriet Ann Jacobs', 'Linda Brent']",2019,['Slaves'],"Incidents in the Life of a Slave Girl is the immensely powerful autobiography of Harriet Jacobs, who wrote under a pen name. A feminist work, she uses her experiences to state and restate her belief that though all unhappiness sprung from being a slave, she had to endure worse, being also a woman. Her experiences show that the only refuge and relief to be found were in other women, and also that women were less able to attempt freedom when that would mean leaving their children behind. Her autobiography is the account of her struggle to achieve that freedom and respect and redefine herself. Her life is a testament to her grandmother's credo: ""He that is willing to be a slave, let him be a slave.""",N/A,N/A,en
How to Take Smart Notes,['Sönke Ahrens'],2017,['Academic writing'],"""The key to good and efficient writing lies in the intelligent organisation of ideas and notes. This book helps students, academics and nonfiction writers to get more done, write intelligent texts and learn for the long run. It teaches you how to take smart notes and ensure they bring you and your projects forward. The Take Smart Notes principle is based on established psychological insight and draws from a tried and tested note-taking-technique. This is the first comprehensive guide and description of this system in English, and not only does it explain how it works, but also why. It suits students and academics in the social sciences and humanities, nonfiction writers and others who are in the business of reading, thinking and writing. Instead of wasting your time searching for notes, quotes or references, you can focus on what really counts: thinking, understanding and developing new ideas in writing. It does not matter if you prefer taking notes with pen and paper or on a computer, be it Windows, Mac or Linux. And you can start right away.""--Back cover",N/A,N/A,en
The Flying Machine Book,['Bobby Mercer'],2012,['Juvenile Nonfiction'],"With 35 easy-to-build and fun-to-fly contraptions that can be used indoors or out, this project book contains instructions for building rockets, gliders, boomerangs, launchers, and helicopters for little or no cost using recycled materials. Illustrations.",N/A,N/A,en
The Nature of Plants,['Craig Norman Huegel'],2019,['Gardening'],"Ecologist and nursery owner Craig Huegel demystifies the complex lives of plants and examines their inner and outer workings. Beginning with the importance of light, water, and soil, Huegel describes photosynthesis, plant circadian rhythms, and how best to position plants to receive optimal sunlight. Among other subjects, he then explains choosing artificial lights for landscaping, giving lucky bamboo its twisted shape and tricking flowers like poinsettias to bloom at a specific time of year.",N/A,N/A,en
The Ashes,['John Miller'],2010-04,['History'],"No contest has captured the imagination of cricket lovers around the world as much as the Ashes. From the controversy of the Bodyline series to the brilliance of Bradman, from the heroics of batsmen like Botham and Ponting to the bowling magic of Warne, this is an event that has always demanded the very best of those who wish to win it. THE ASHES looks at the moments that have made this one of the world's great sporting events.",N/A,N/A,en
What We Talk about when We Talk about Rape,['Sohaila Abdulali'],2018,['Social Science'],"""First published in Great Britain by Myriad Editions, an imprint of New Internationalist Publications, 2018""--Title page verso.",N/A,N/A,en
The Metabolism Reset Diet,['Alan Christianson'],2019,['Cooking'],"""With a life-changing 4-week liver detox""--Jacket.",N/A,N/A,en
Turned on,['Kate Devlin'],2018,['Computers'],"'Illuminating, witty and written with a wide open mind' - Sunday TimesAn exploration of humans, sexuality, interaction and technology through the lens of the sex robot.The idea of the seductive sex robot is the stuff of myth, legend and science fiction. From the myth of Laodamia in Ancient Greece to twenty-first century TV shows such as Westworld, robots in human form have captured our imagination, our hopes and our fears. But beyond the fantasies there are real and fundamental questions about our relationship with technology as it moves into the realm of robotics.Turned On explores how the emerging and future development of sexual companion robots might affect us and the society in which we live. It explores the social changes arising from emerging technologies, and our relationships with the machines that someday may care for us and about us. Sex robots are here, and here to stay, and more are coming. Computer scientist and sex-robot expert Kate Devlin is our guide as we seek to understand how this technology is developing. From robots in Greek myth and the fantastical automata of the Middle Ages through to the sentient machines of the future that embody the prominent AI debate, she explores the 'modern' robot versus the robot servants we were promised by twentieth century sci-fi, and delves into the psychological effects of the technology, and issues raised around gender politics, diversity, surveillance and violence. This book answers all the questions you've ever had about sex robots, as well as all the ones you haven't yet thought of.",N/A,N/A,en
The Down Goes Brown History of the NHL,['Sean McIndoe'],2018,['Humor'],"Sean McIndoe of Down Goes Brown, one of hockey's favourite and funniest writers, takes aim at the game's most memorable moments--especially if they're memorable for the wrong reasons--in this warts-and-all history of the NHL. The NHL is, indisputably, weird. One moment, you're in awe of the speed, skill and intensity that define the sport, shaking your head as a player makes an impossible play, or shatters a longstanding record, or sobs into his first Stanley Cup. The next, everyone's wearing earmuffs, Mr. Rogers has shown up, and guys in yellow raincoats are officiating playoff games while everyone tries to figure out where the league president went. That's just life in the NHL, a league that often can't seem to get out of its own way. No matter how long you've been a hockey fan, you know that sinking feeling that maybe, just maybe, some of the people in charge here don't actually know what they're doing. And at some point, you've probably wondered: Has it always been this way? The short answer is yes. As for the longer answer, well, that's this book. In this fun, irreverent and fact-filled history, Sean McIndoe relates the flip side to the National Hockey League's storied past. His obsessively detailed memory combines with his keen sense for the absurdities that make you shake your head at the league and yet fanatically love the game, allowing you to laugh even when your team is the butt of the joke (and as a life-long Leafs fan, McIndoe takes the brunt of some of his own best zingers). The Down Goes Brown History of the NHL is the weird and wonderful league's story told as only Sean McIndoe can.",N/A,N/A,en
The Skripal Files,['Mark Urban'],2018-10-04,['POLITICAL SCIENCE'],"4th March 2018, Salisbury, England.Sergei Skripal and his daughter Yulia were enjoying a rare and peaceful Sunday spent together, completely unaware they had been poisoned with the deadly nerve agent Novichok. Hours later both were found slumped on a park bench close to death.Following their attempted murders on British soil, Russia was publically accused by the West of carrying out the attack, marking a new low for international relations between the two since the end of the Cold War. The Skripal Files is the definitive account of how Skripal's story fits into the wider context of the new spy war between Russia and the West. The Skripal Files explores the time Skripal spent as a spy in the Russian Military Intelligence, how he was turned to work as an agent by MI6, his imprisonment in Russia and his eventual release as part of a spy-swap that would bring him to Salisbury, where on that fateful day he and his daughter found themselves fighting for their lives.",N/A,N/A,en
Statistics for Beginners,['Shlomo Simanovsky'],2010-12-30,['Business & Economics'],"Statistics is an important and useful tool in making decisions in most areas of life, including your professional life. Unfortunately, statistics is regarded as a difficult and complex subject and many students shy away from it. Statistics for Beginners brings the daunting world of statistics to a usable and useful tool. This course is designed as an online basic statistics course, presented in a simple and clear format that makes statistics and its theories easy to understand. For more information about Global Finance School visit us at http: //www.globalfinanceschool.co",5,N/A,en
"Narrative of the Life of Frederick Douglass, an American Slave",['Frederick Douglass'],2014,['Biography & Autobiography'],"""First published in the United States of America by The Anti-Slavery Office 1845""--Title page verso.",N/A,N/A,en
Superbugs,['Matt McCarthy'],2019,['Medical'],"Science is racing against the clock to find new treatments in the fight against the antibiotic-resistant bacteria known as superbugs. McCarthy explores the history of bacteria and antibiotics, from Alexander Fleming's discovery of penicillin, to obscure sources of innovative new medicines (often found in soil samples), to the cutting-edge DNA manipulation known as CRISPR. He brings to light how we arrived at this juncture of both incredible breakthrough and extreme vulnerability. We also meet patients whose lives are hanging in the balance, with rare infection, a compromised immune system, and more. -- adapted from jacket",N/A,N/A,en
How Not to Die,"['Michael Greger', 'Gene Stone']",2015-12-08,['Health & Fitness'],Discover the foods scientifically proven to prevent and reverse disease.,N/A,N/A,en
Australia's Greatest Inventions,['Lynda De Lacey'],2007,['History'],"Australia has a reputation for innovation and inventiveness — that famous 'tie it up with fence-wire' attitude towards getting things done is one of our best-known national characteristics. Popular opinion tells us that a knack for adaptation — for jerry rigging and so-called 'bush improvisation' — is one of the qualities that marks us out as Australian. If you had to play 'spot the Australian' among other nationalities, you'd choose the ones with the duct tape and pliers in their hands. But ask your average Aussie to reel off a list of uniquely Australian inventions at a pub trivia night, and most won't get much further than the stump-jump plough, the Hills Hoist, Speedos and the pavlova. Suddenly you may find yourself wondering if we're all that inventive as a culture after all? These examples certainly don't seem to build a terribly convincing case. This book proves that for a 200-year-old culture with a relatively small population, Australians have a much richer inventive history than we give ourselves credit for. Once we've seen that this reputation for inventiveness is justified, the next question becomes: is there something in our cultural wiring, something about being Australian, that makes us more inventive than other people? This book is part of Exisle Publishing's Little Red Books series. Every title in the Little Red Books series provides an overview of key events, people or places in Australian history. They cover the essentials, bringing the reader up to speed on the most important, fascinating or intriguing facts. Appealing to everyone from students to pensioners who've always wanted to ""know a bit about that"", they're an essential part of every Australian bookshelf.",N/A,N/A,en
Alt-Right,['Mike Wendling'],2018,['Political Science'],"Media accounts to the contrary, the Alt-Right didn't just burst out of nowhere in 2016. They have been building their network quietly for years, using bulletin boards and social media to spread a toxic hybrid of technological utopianism, reactionary philosophy, and racial hatred. Wendling traces the rise of the movement and the evolution of its ideas, and he introduces us to some of its key figures. Exploring links between Alt-Right rhetoric and hate crimes and terrorism, he shows that the evidence connecting them is undeniable.",N/A,N/A,en
Boko Haram,['Alexander Thurston'],2019-08-27,['History'],"""Thurston has written the definitive history of Boko Haram. By weaving a complex tapestry of politics and religion, he explains the peculiarity and potency of one of the world's most lethal jihadist insurgencies. A violent and secretive sect that was impenetrable even to experts is now laid bare.""--William McCants, author of The ISIS Apocalypse.e.",N/A,N/A,en
The Mastermind,['Evan Ratliff'],2019,['Biography & Autobiography'],"The award-winning journalist and co-author of Safe chronicles the decade-long quest to capture Paul Le Roux, who used 21st-century technology to create a massive online drug cartel before he struck a deal to turn in his own people. Illustrations.",4,N/A,en
The Last Pass,['Gary M. Pomerantz'],2018,['Biography & Autobiography'],"""Out of the greatest dynasty in American professional sports history, an intimate story of race, mortality, and regret""--",N/A,N/A,en
How to Keep a Secret,['Sarah Morgan'],2018,['Fiction'],"Lauren, Jenna, their mother, Nancy, and Lauren's daughter, Mack, are not so close. But when they are thrown together for a summer on Martha's Vineyard, these very different women must relearn how to be a family. And while unraveling their secrets might be their biggest challenge, the rewards could be infinite.",N/A,N/A,en
How to Disappear,['Akiko Busch'],2019,['ART'],"In our increasingly networked and image-saturated lives, the notion of disappearing has never been both more enchanting and yet fanciful. The pressure to be public comes not just from our peers, but vast and pervasive technology companies, which want to profit from patterns in our behaviour. Busch sets out to explore her own uneasiness with this arrangement, and what she senses is a widespread desire for a less scrutinised way of life in this shimmering collage of poetry, cinema, memoir, myth, and much more.",N/A,N/A,en
The Seat of the Soul,['Gary Zukav'],2014-03-11,"['Body, Mind & Spirit']","The author explores a new phase of human evolution that reflects a growing understanding about authentic, spiritually based power based on cooperative beliefs and a reverence for life.",N/A,N/A,en
"Stress Less, Weigh Less",['Holly Mosier'],2011-06,['Health & Fitness'],"Mosier shows us we do not need to make loss difficult: we can eat the foods we love, exercise smarter, and get and maintain the body we always wanted by reducing stress, the main culprit in yo-yo dieting, belly fat, and midlife weight gain.",4,N/A,en
Depression and how to Survive it,"['Spike Milligan', 'Anthony W. Clare']",1994,['Biography & Autobiography'],"Spike Milligan reveals the dark side of his life in this book which is co-written with his psychiatrist Anthony Clare. He recalls the traumas of his childhood, his highly-strung mother, his largely absent father, the cruelties of a colonial upbringing and of sadism towards animals, the break-up of his first marriage, the mortar bomb which blew him up in Italy and the overwork which gave him a mental breakdown during the Goon Show. This book charts the development of this depression and his strategies for dealing with it were improvised, as both when he would get drunk with Peter Sellers, and clinically in his discussions with Clare. Spike Milligan's previous books include Silly Verse for Kids and Where have all the Bullets Gone'. Anthony Clare is the author of Psychiatry and General Practice and presents the BBC Radio series, In the Psychiatrist's Chair.",N/A,N/A,en
Black Klansman,['Ron Stallworth'],2018-06-05,['Biography & Autobiography'],"""Soon to be a major motion picture""--Cover.",N/A,N/A,en
The Berry Grower's Companion,['Barbara L. Bowling'],2000,['Gardening'],"Art and science of growing strawberries, raspberries, blackberries, blueberries, grapes and other small fruit.",N/A,N/A,en
Uninvited,['Lysa TerKeurst'],2016,['Christian women'],"The enemy wants us to feel rejected . . . left out, lonely, and less than. When we allow him to speak lies through our rejection, he pickpockets our purpose. Cripples our courage. Dismantles our dreams. And blinds us to the beauty of Christ's powerful love. In Uninvited, Lysa shares her own deeply personal experiences with rejection--from the incredibly painful childhood abandonment by her father to the perceived judgment of the perfectly toned woman one elliptical over. With biblical depth, gut-honest vulnerability, and refreshing wit, Lysa helps readers: Release the desire to fall apart or control the actions of others by embracing God-honoring ways to process their hurt. Know exactly what to pray for the next ten days to steady their soul and restore their confidence. Overcome the two core fears that feed our insecurities by understanding the secret of belonging. Stop feeling left out and start believing that ""set apart"" does not mean ""set aside."" End the cycle of perceived rejection by refusing to turn a small incident into a full blown issue.",N/A,N/A,en
Montessori Today,['Paula Polk Lillard'],1996-01-01,"['Education, Elementary']","Describes the theory and practice of the educational program, emphasizing developmental flexibility, responsibility, and intellectual curiosity for elementary school students.",N/A,N/A,en
Victory Over Verbal Abuse,['Patricia Evans'],2011-12-18,['Family & Relationships'],"""Includes inspiring affirmations for every week of the year""--Cover.",N/A,N/A,en
Galileo's Middle Finger,['Alice Dreger'],2016-04-05,['Biography & Autobiography'],"""Galileo's Middle Finger is historian Alice Dreger's eye-opening story of life in the trenches of scientific controversy. Dreger's chronicle begins with her own research into the treatment of people born intersex (once called hermaphrodites). Realization of the shocking surgical and ethical abuses conducted in the name of ""normalizing"" intersex children's gender identities moved Dreger to become an internationally recognized patient rights activist. But even as the intersex rights movement succeeded, Dreger began to realize how some fellow activists were using lies and personal attacks to silence scientisis whose data revealed uncomfortable truths about humans. In researching one case, Dreger suddenly became a target of just these kinds of attacks. Troubled, she decided to try to understand more -- to travel the country and seek a global view of the nature and costs of these damaging battles. Galileo's Middle Finger describes Dreger's long and harrowing journeys between the two camps for which she felt equal empathy: social justice activists determined to win and researchers determined to put hard truths before comfort. What emerges is a lesson about the intertwining of justice and truth-- and about the importance of responsible scholars and journalists to our fragile democracy."" --",N/A,N/A,en
The Introvert's Complete Career Guide,['Jane Finkle'],2019,['Business & Economics'],"""This handbook demonstrates how to use your introverted qualities to their best advantage, then add a few extroverted skills to round out a forceful combination for ultimate career success. Includes keys to navigating each stage of professional development--from self-assessment and job search to survival in a new position and career advancement""--",5,N/A,en
Trump Aftershock,['Stephen Strang'],2018,['Biography & Autobiography'],"""Explores Trump's effect on American culture from [an evangelical] perspective""--",N/A,N/A,en
Captain's Duty,['Richard Phillips'],2014-05-10,['BIOGRAPHY & AUTOBIOGRAPHY'],"Tells the dramatic life-and-death tale of the Vermont native who, in April of 2008, was held captive on a tiny lifeboat off Somalia's anarchic, gun-plagued shores.",N/A,N/A,en
An Arabian Journey,['Levison Wood'],2019,['Travel'],"From award-winning TV adventurer and best-selling travel writer Levison Wood, an enthralling account of his expedition around the Arabian Peninsula, from Iraq to Lebanon.",N/A,N/A,en
The Unwinding of the Miracle,['Julie Yip-Williams'],2019,['Biography & Autobiography'],"Born blind in Vietnam, Julie Yip-Williams narrowly escaped euthanasia by her grandmother, and then fled the political upheaval of the late 1970s with her family. She made it to Hong Kong and, ultimately, America, where a surgeon at UCLA gave her partial sight. Against all odds, she became a Harvard-educated lawyer with a husband and two children. At age thirty-seven, Julie was diagnosed with terminal metastatic colon cancer. This book grew out of a blog Julie kept through the past four years of her life.",N/A,N/A,en
A Velocity of Being,"['Maria Popova', 'Claudia Zoe Bedrick']",2018,['JUVENILE NONFICTION'],"An expansive collection of love letters to books, libraries, and reading, from a wonderfully eclectic array of thinkers and creators.",N/A,N/A,en
Reinventing Project-based Learning,"['Suzie Boss', 'Jane Krauss']",2007,['Education'],Offers educators a guide for maximizing the benefits of project-based learning in today's technology-rich learning environment.,N/A,N/A,en
The Ice at the End of the World,['Jon Gertner'],2019,['Biography & Autobiography'],"An urgent account of the explorers and scientists racing to understand the rapidly melting ice sheet in Greenland, a dramatic harbinger of climate change. As Greenland's ice melts and runs off into the sea, it not only threatens to affect hundreds of millions of people who live in coastal areas. It will also have drastic effects on ocean currents, weather systems, economies, and migration patterns",N/A,N/A,en
El Norte,['Carrie Gibson'],2020-02-18,['History'],"A sweeping saga of the Spanish history and influence in North America over five centuries, from the acclaimed author of Empire's Crossroads Because of our shared English language, as well as the celebrated origin tales of the Mayflower and the rebellion of the British colonies, the United States has prized its Anglo heritage above all others. However, as Carrie Gibson explains with great depth and clarity in El Norte, the nation has much older Spanish roots--ones that have long been unacknowledged or marginalized. The Hispanic past of the United States predates the arrival of the Pilgrims by a century, and has been every bit as important in shaping the nation as it exists today. El Norte chronicles the sweeping and dramatic history of Hispanic North America from the arrival of the Spanish in the early 16th century to the present--from Ponce de Leon's initial landing in Florida in 1513 to Spanish control of the vast Louisiana territory in 1762 to the Mexican-American War in 1846 and up to the more recent tragedy of post-hurricane Puerto Rico and the ongoing border acrimony with Mexico. Interwoven in this stirring narrative of events and people are cultural issues that have been there from the start but which are unresolved to this day: language, belonging, community, race, and nationality. Seeing them play out over centuries provides vital perspective at a time when it is urgently needed. In 1883, Walt Whitman meditated on his country's Spanish past: ""We Americans have yet to really learn our own antecedents, and sort them, to unify them,"" predicting that ""to that composite American identity of the future, Spanish character will supply some of the most needed parts."" That future is here, and El Norte, a stirring and eventful history in its own right, will make a powerful impact on our national understanding.",N/A,N/A,en
A Night to Remember,['Walter Lord'],2005,['History'],The minute-by-minute account of the disaster of the unsinkable Titanic.,N/A,N/A,en
Saving Amy,['Daphne Barak-Erez'],2010,['Singers'],N/A,N/A,N/A,en
Artificial Intelligence For Dummies,['John Mueller'],2018,[],"Step into the future with AI The term ""Artificial Intelligence"" has been around since the 1950s, but a lot has changed since then. Today, AI is referenced in the news, books, movies, and TV shows, and the exact definition is often misinterpreted. Artificial Intelligence For Dummies provides a clear introduction to AI and how it's being used today. Inside, you'll get a clear overview of the technology, the common misconceptions surrounding it, and a fascinating look at its applications in everything from self-driving cars and drones to its contributions in the medical field. Learn about what AI has contributed to society Explore uses for AI in computer applications Discover the limits of what AI can do Find out about the history of AI The world of AI is fascinating-and this hands-on guide makes it more accessible than ever!",N/A,N/A,en
If Your Adolescent Has ADHD,"['Thomas J. Power', 'Linda Wasmer Andrews']",2018,['Education'],"Adolescents (ages 12-20) with attention-deficit/hyperactivity disorder (ADHD) are at risk for academic problems, strained relationships, peer rejection and unsafe behavior -- and parents are often at a loss for how to handle these challenges. If Your Adolescent Has ADHD: An Essential Resource for Parents provides the up-to-date information and down-to-earth support that parents need. It offers an in-depth look at causes, symptoms, diagnosis, treatment, and parenting strategies. Contrary to what was once believed, ADHD that starts earlier in childhood usually persists into the teen years. Yet even experienced parents are often caught unawares by the fresh challenges that adolescence brings. This book is one of the few to address ADHD in the context of teen friendships, dating, curfews and sports and extracurricular activities. It also offers practical advice from a leading psychologist on determining readiness to drive and instilling good homework and study habits. This book is a readable, reliable guide to evidence-based treatments for ADHD including behavioral therapy, medications, and educational interventions. Some approaches, such as school-based mentoring, have been little discussed in other parenting books. The authors also offer effective behavioral strategies that can be used at home, including communication and negotiation, problem solving, rewards, strategic punishments and behavioral contracts; and advice for older adolescents on dealing with college, work, and moving away from home.",N/A,N/A,en
Paradise Mislaid,['Anne Whitehead'],2021,[],"Part history, part travelogue, all riveting story, Paradise Mislaid is historian Anne Whitehead's award-winning account of her quest to discover the story of the 500 idealistic Australians who attempted to establish a socialist Utopia in the jungles of Paraguay at the end of the nineteenth century.'One of the most bizarre stories in Australian history - splendidly told by one of our master story-tellers.' --Frank Moorhouse'An exhaustive yet entertaining piece of historical detective work which is at once authoritative, scholarly and delightfully chatty... due to Whitehead's own indefatigable physical adventures, it's also a travel adventure to rival Bruce Chatwin's wanderings.' --The Leader'A superb blend of travel writing and history, during which Whitehead casts her discerning eye on the present, with pertinent excursions to the past. This personal odyssey has resulted in a wonderful, rambunctious, passionate, picaresque narrative that combines meticulous research with compelling personal stories and acute observation. One is swept irresistibly along.' --Tim Bowden, Sydney Morning HeraldFirst published in 1997, Paradise Mislaid won the New South Wales Premier's History Award in 1998 and was also shortlisted for the Nita Kibble Literary Award that same year. The companion volume, Bluestocking in Patagonia, is also part of the Untapped Collection.",N/A,N/A,en
Team of Vipers,['Cliff Sims'],2019-01-29,['Biography & Autobiography'],An insider's account of the Trump White House told by former Special Assistant to the President and Director of White House Message Strategy Cliff Sims.,N/A,N/A,en
Surprised by God,['Danya Ruttenberg'],2008,['Biography & Autobiography'],"At thirteen, Danya Ruttenberg decided that she was an atheist. Watching the sea of adults standing up and sitting down at Rosh Hashanah services, and apparently giving credence to the patently absurd truth-claims of the prayer book, she came to a conclusion: Marx was right. As a young adult, Danya immersed herself in the rhinestone-bedazzled wonderland of late-1990s San Francisco-attending Halloweens on the Castro, drinking smuggled absinthe with wealthy geeks, and plotting the revolution with feminist zinemakers. But she found herself yearning for something she would eventually call God. As she began inhaling countless stories of spiritual awakenings of Catholic saints, Buddhist nuns, medieval mystics, and Hasidic masters, she learned that taking that yearning seriously would require much of her. Surprised by God is a religious coming-of-age story, from the mosh pit to the Mission District and beyond. It's the memoir of a young woman who found, lost, and found again communities of like-minded seekers, all the while taking a winding, semi-reluctant path through traditional Jewish practice that eventually took her to the rabbinate. It's a post-dotcom, third-wave, punk-rock Seven Storey Mountain-the story of integrating life on the edge of the twenty-first century into the discipline of traditional Judaism without sacrificing either. It's also a map through the hostile territory of the inner life, an unflinchingly honest guide to the kind of work that goes into developing a spiritual practice in today's world-and why, perhaps, doing this in today's world requires more work than it ever has. ""Danya Ruttenberg shares the story of her journey toward embracing observant Judaism. What makes this story fascinating and urgent is that Ruttenberg never stops thinking and asking hard questions. She reminds us that loving religion is a matter of heart and soul-and brain. And that it something to which I say, Amen."" -Leora Tanenbaum, author of (forthcoming) Taking Back God: American Women Rising Up for Religious Equality ""Danya Ruttenberg marshals beautiful writing and a prodigious intellect, and, leavening it all with a hefty dose of wit, tells a compelling story that has something to teach everyone who picks it up, regardless of how spiritual or religious (or not) they are."" -Lisa Jervis, cofounder of bitch: feminist response to pop culture ""Ruttenberg's honesty, depth, wit, and eloquence light up every page."" -Carol Lee Flinders, author of Enduring Lives: Portraits of Women and Faith in Action ""The philosopher in me loves the unfettered and deep intellectual challenges to which Ruttenberg subjects religion in general and Judaism in particular. The rabbi in me appreciates how she wrestles with Judaism in as intense a way as Jacob wrestled with the angel. The person in me loves her unmitigated integrity and honesty. All in all, Surprised by God is truly a treat!"" -Elliot Dorff, Rabbi, Ph.D., author of Knowing God: Jewish Journeys to the Unknowable and distinguished professor of philosophy, American Jewish University ""What makes Danya Ruttenberg's engaging spiritual memoir especially unique is Ruttenberg's commitment to her modern values-such as feminism and humanism-and her insistence that she can be both a religiously observant Jew and an enlightened human being. This moderate religious approach is refreshingly mature in a world of religious fundamentalism and extremism. Ruttenberg's search for meaning in an often superficial American culture should inspire readers to embark on their own spiritual paths, and Ruttenberg herself is living proof that discovering God and even religion does not necessarily mean losing one's inner core."" -Rabbi Dr. Haviva Ner-David, author of Life on the",N/A,N/A,en
Retire Before Mom & Dad,['Rob Berger'],2019,['Americans'],"""It's time to claim your financial freedom. All you need is a roadmap to follow and you can create a life most people only dream about. A life free from financial stress. A life full of what matters most to you. In Retire Before Mom and Dad, you'll learn how to unlock the superpower inside of you that is capable of transforming almost any income into lasting financial freedom. And, you'll discover that it's not about scrimping and sacrificing to get there. Forbes Deputy Editor and Personal Finance Expert, Rob Berger, will teach you: The 5 money myths that are keeping you from a life of financial freedom; The step-by-step plan you need to save money without giving up your favorite hobbies; How the rule of 857 turns pocket change into thousands in savings; The superpower you have to become wealthy on just about any income; How to achieve financial freedom with AutoPilot investing; The 7 Levels of Financial Freedom and what it takes to reach each level. Change the way you see money. Instead of trying to buy happiness that is always one more purchase away, your money will buy your freedom. What you do with that freedom is up to you. You only have one life to live. Make it count."" -- back cover.",N/A,N/A,en
National Audubon Society Field Guide to North American Mushrooms,"['Gary Lincoff', 'National Audubon Society']",1981-12-12,['Juvenile Nonfiction'],"With more than 700 mushrooms detailed with color photographs and descriptive text, this is the most comprehensive photographic field guide to the mushrooms of North America. The 762 full-color identification photographs show the mushrooms as they appear in natural habitats. Organized visually, the book groups all mushrooms by color and shape to make identification simple and accurate in the field, while the text account for each species includes a detailed physical description, information on edibility, season, habitat, range, look-alikes, alternative names, and facts on edible and poisonous species, uses, and folklore. A supplementary section on cooking and eating wild mushrooms, and illustrations identifying the parts of a mushroom, round out this essential guide.",N/A,N/A,en
"We Rise, We Resist, We Raise Our Voices","['Wade Hudson', 'Cheryl Willis Hudson']",2018,['JUVENILE FICTION'],"What do we tell our children when the world seems bleak, and prejudice and racism run rampant? With 87 pages of original art, prose, essays, letters, poems, and stories, fifty diverse creators lend voice to young activists.",N/A,N/A,en
Letters to the Church,['Francis Chan'],2018,['Religion'],Reminds us how powerful the Church can be and calls this generation to passionately pursue God's vision for His beloved Bride.,N/A,N/A,en
