title,authors,publishedDate,categories,description,averageRating,textSnippet,language
Aquí todos mienten,['Shari Lapena'],2024-05-21,[],"El nuevo thriller de la autora del best seller internacional La pareja de al lado. Bienvenidos a Stanhope. Un barrio seguro... y perfecto para las familias. William Wooler es, a primera vista, un padre y marido entregado. Pero ha estado teniendo una aventura que esa misma tarde ha tenido un horrible final en un motel de las afueras. Cuando regresa a casa, destrozado y enfadado, se sorprende al ver que Avery, su hija de nueve años, ha salido antes de la escuela y pierde los estribos. Horas más tarde, la familia de Avery comunica su desaparición. De repente, Stanhope ya no parece un barrio tan apacible. Y William no es el único que esconde una mentira. A medida que los testigos aportan información, que puede o no ser cierta, sobre la desaparición, los vecinos de Avery se muestran cada vez más desquiciados. ¿Quién se ha llevado a Avery Wooler? Nada te preparará para la verdad. «La reina de la novela de suspense moderna». Sunday Express «Lapena es una maestra de la manipulación». USA Today La crítica ha dicho: «Shari Lapena ha demostrado ser una maestra del domestic thriller imprevisible y su última novela no es una excepción... A lo largo de la historia pensarás mil veces que tienes las respuestas pero el verdadero giro final no llega hasta la última página». Glamour.com «Shari Lapena se está convirtiendo rápidamente en un fenómenos internacional... Aquí todos mienten es el mejor de sus siete libros. Tiene un inicio impactante y acaba con una sorpresa que nadie adivinará. Entremedias hay pistas, mentiras, intriga y un montón de buenos personajes haciendo cosas malas». The Globe and Mail «Un barrio tranquilo, una niña desparecida y un batallón de padres que protegen a sus hijos, de mujeres que protegen a sus maridos y de personajes turbios y perversos ocultándose a la vista de todos. ¡Me encantó!». CrimeReads «Un thriller con una trama perfecta que se mueve a la velocidad del rayo. Está repleto de mentiras, traiciones y giros. El final te parará el corazón. Sin duda, mi nuevo libro favorito de Shari Lapena». Samantha Downing, autora de Mi adorada esposa «Busca este libro. Shari Lapena es una maestra moderna del thriller psicológico y todos su considerable talento se despliega en Aquí todos mienten ». Steve Cavanagh, autor de 13 «Una adictiva, inteligente e inquietante novela con personajes llenos de conflictos y una conclusión deslumbrante». Booklist «Elsuspense es real; Lapena hace un trabajo magnifico sacando a la luz capas de falsedad doméstica y traición». Kirkus",N/A,N/A,es
愛在蔓延中,['史特拉頓'],2006,['AIDS (Disease)'],N/A,N/A,N/A,zh-CN
Las Herederas de la Singer,['Ana Lena Rivera'],2023-02-09,[],"Las herederas de la Singer cuenta la conmovedora historia de las mujeres de una familia ligadas a una máquina de coser que custodió un secreto durante cuatro generaciones. El día que la joven Aurora se vio obligada a trabajar en la mina tras el accidente de su padre, se juró a sí misma hacer lo que fuera necesario para salir de aquel infierno. Un matrimonio sin amor y la máquina de coser Singer de segunda mano que recibe como regalo de bodas le proporcionarán una nueva forma de salir adelante, hasta que un terrible suceso convierte la Singer en la única prueba de la amenaza que la perseguirá toda la vida. Muchos años después, la complicidad que teje con su biznieta Alba desvelará el secreto que ha planeado sobre las mujeres de su familia. La crítica ha dicho: «Una historia ambiciosa y coral que hará las delicias de los seguidores de la autora asturiana». Luis Santillán, Cuadernos del Sur. Diario de Córdoba «Ni esta novela -ni ninguna- es para mujeres. Es para lectores ávidos de una buena trama». Ana Ranera, El Comercio «Una trama familiar que involucra a varias generaciones de mujeres. Ya solo por eso me interesa Las herederas de la Singer , de Ana Lena Rivera». Paloma Abad, Vogue «Una deliciosa novela [...]. Como Fannie Flag en Tomates verdes fritos , la autora rompe la narración temporal e intercala personajes y épocas de forma desordenada para conectar las experiencias de Aurora, Águeda, Ana y Alba. Una vieja máquina de coser, portadora de un terrible secreto que acabará revelándose, será el objeto que conecte a las cuatro protagonistas». Revista ELLE «Ana Lena Rivera exhibe un lenguaje fresco y contemporáneo, además de una gran habilidad a la hora de construir espacios cotidianos». Jurado XXIX Premio Torrente Ballester",N/A,N/A,es
Écritures du secret,['Corinne Blanchaud'],2009,['Littérature'],N/A,N/A,N/A,fr
Heart in the Highlands,['Heidi Kimball'],2021,['Arranged marriage'],"""An arranged marriage was never what Callum Darrington, future Duke of Edinbane, imagined for himself. But with the well-being of his uncle's family hanging in the balance, Callum strikes a bargain with his father and reluctantly agrees to tie himself to a stranger. The reality of the lovely Lady Katherine is more than he could have hoped for, and their wedding heralds a bright new future for the couple—until Callum discovers his father deliberately deceived him. Callum lashes out, setting in motion heartbreak not even he could have foreseen. Four years later, Callum is ready to piece together the marriage he so carelessly destroyed. But their years apart have hardened Kate: she is not the naive and trusting young woman she once was, and she has no intention of allowing Callum a foothold in her life or her heart. Despite her coldness, Callum works to regain her trust and rebuild their marriage, not realizing Kate harbors a secret that could change everything—and this time, there is much more at stake than just her heart."" --Amazon.com.",N/A,N/A,en
Foregone,['Russell Banks'],2022,['Fiction'],"The inspiration for the Major Motion Picture O, Canada directed by Paul Schrader and starring Richard Gere, Uma Thurman, Jacob Elordi, and Michael Imperioli. A searing novel about memory, abandonment, and betrayal from the acclaimed and bestselling Russell Banks ""During a career stretching almost half a century, Russell Banks has published an extraordinary collection of brave, morally imperative novels. . . . In this complex and powerful novel, we come face to face with the excruciating allure of redemption."" --Washington Post At the center of Foregone is famed Canadian American leftist documentary filmmaker Leonard Fife, one of sixty thousand draft evaders and deserters who fled to Canada to avoid serving in Vietnam. Fife, now in his late seventies, is dying of cancer in Montreal and has agreed to a final interview in which he is determined to bare all his secrets at last, to demythologize his mythologized life. The interview is filmed by his acolyte and ex-star student, Malcolm MacLeod, in the presence of Fife's wife and alongside Malcolm's producer, cinematographer, and sound technician, all of whom have long admired Fife but who must now absorb the meaning of his astonishing, dark confession. Imaginatively structured around Fife's secret memories and alternating between the experiences of the characters who are filming his confession, the novel challenges our assumptions and understanding about a significant lost chapter in American history and the nature of memory itself. Russell Banks gives us a daring and resonant work about the scope of one man's mysterious life, revealed through the fragments of his recovered past.",N/A,N/A,en
There's Something I Have to Tell You,['Michelle McDonagh'],2023-04-13,['Suspense fiction'],"'A gripping whodunnit' Jeanine Cummins, author of American Dirt HOME IS WHERE THE SECRETS ARE BURIED 'Completely original ... a page-turner' Andrea Carter 'Compelling ... It will keep you guessing till the end' Sheila O'Flanagan When the bodies of wealthy matriarch Ursula Kennedy and her farmer husband Jimmy are pulled from the slurry pit on Glenbeg Farm, shock ricochets throughout the family and community. Was this a tragic accident? Or is there more to it than meets the eye? Their son Rob, once destined for a high-flying legal career, is now involved in the family business. He seems distraught about his parents' deaths, but rumours soon spread about tensions on the home front. Rob's wife Kate had a difficult relationship with Ursula. Life will certainly be easier now, without her every move being controlled by her imperious mother-in-law. Meanwhile, Christina, the victims' fragile daughter, is carrying a private pain she's never been able to speak about. As vivid memories rush back of another tragic death on the farm some years ago, a toxic secret is set to come to the surface, one that has been simmering for decades . . . 'Cleverly plotted and unpredictable with a fantastic cast of characters' Rachael English",N/A,N/A,en
La boutique jaune,['Jeanne Benameur'],2002,['Amour'],""" Il est grand temps de rallumer les étoiles. "" C'est ce que feront Marion, passionnée de photographie, Stéphane, passionné de Marion et Fatou, leur amie. La Boutique Jaune, à la belle devanture toujours close, fascine Marion. Adalbert Lecœur, vieil homme original, dépositaire de la mémoire du lieu, lui en livre la bouleversante histoire. Lorsqu'une nuit, on entendra du bruit dans la boutique, c'est une aventure de vie qui réunira tous ces personnages sur un chemin qu'ils ne soupçonnaient pas.",N/A,N/A,fr
De la duplicité,['Gaëtane Lamarche-Vadel'],1994,['Ambiguity'],N/A,N/A,N/A,fr
Le secret,['Anaïs Vaugelade'],2010,[],"Un matin, au lieu de venir prendre le petit déjeuner avec Chat, Poule resta dans sa chambre. Chat vint frapper à sa porte : ""Poule, qu'est-ce que tu fabriques?"" ""Je ne peux pas te le dire, c'est un secret."" Non seulement Chat avait dû prendre son café tout seul, mais en plus, maintenant, il fallait qu'il se trouve un secret, lui aussi.",N/A,N/A,fr
Secrets,"[""Musée d'ethnographie (Neuchâtel, Suisse).""]",2015,"['Art, Swiss']","L'exposition Secrets boucle la trilogie que le MEN et ses partenaires ont consacrée au Patrimoine culturel immatériel. Une série d'interventions dans des lieux publics de la ville de Neuchâtel illustrent l'importance, la place et le fonctionnement du secret dans la vie quotidienne, à travers des champs aussi variés que l'économie, la santé, la religion, l'intime, le juridique, les médias ou les sciences. L'idée centrale développée à cette occasion est que le secret constitue une modalité essentielle de la communication. En ce sens, il existe au moins autant pour informer que pour taire et son parcours tend vers la révélation partielle ou totale des contenus apparemment dissimulés. Objet de méfiance lorsqu'il opacifie le fonctionnement de puissantes institutions et leurs processus décisionnels, il est en revanche considéré comme indispensable lorsqu'il protège la justice, les médias, la sphère privée ou des intérêts personnels. En matière de réception, cette expérience a permis de toucher un nouveau public, peu habitué à ce qu'une exposition lui soit proposée sous la forme d'un parcours ludique, éclaté entre de multiples endroits et instaurant un perpétuel décalage avec leur usage courant. Partir ainsi à la découverte de secrets dissimulés dans l'univers urbain amenait parallèlement à intégrer l'ensemble de la promenade et des lieux traversés dans la même thématique: paradoxal patrimoine culturel immatériel, le secret se retrouvait partout, et pas uniquement là où l'équipe du MEN avait choisi de le mettre en scène. Une dizaine d'auteurs ont accepté de prolonger cette refléxion en écrivant sur différents aspects des contenus abordés. Leur propos entre ainsi en résonnance étroite avec une bonne partie des thématiques développées dans l'exposition (source : 4e de couv.)",N/A,N/A,fr
Segreti e no,['Claudio Magris'],2014-01,['Political Science'],N/A,N/A,N/A,it
Les petits et les (trop) gros secrets,['Mylen Vigneault'],2021,['Assertiveness'],"""Chut ! C'est un secret ! On te l'a déjà dit, pas vrai ? Mais pour quel genre de secret ?""--decitre.fr",N/A,N/A,fr
Insensible Loss,['Linda L Richards'],2024-09-17,['Fiction'],N/A,N/A,N/A,en
Twins to Tame Him,['Tara Pammi'],2024-05-21,[],"A double baby bombshell leaves one Greek billionaire determined to claim his heirs and their mother in this twin surprise romance by author Tara Pammi. Two secret sons... to redeem the billionaire. Greek tycoon Sebastian spent three years searching for Laila Jaafri. Now she's appeared with shocking news--her toddler twins are his! Could this be playboy Sebastian's wake-up call to step up and become the father he never had? There's just one problem: they hate each other! He's furious she hid his heirs; she's not convinced by his sudden wish to play happy families. When Laila refuses his marriage proposal, Sebastian dials up the charm, confident their explosive chemistry will convince her--only to realize his desire goes far beyond the physical... From Harlequin Presents: Escape to exotic locations where passion knows no bounds. Read all The Powerful Skalas Twins books: Book 1: Saying ""I Do"" to the Wrong Greek Book 2: Twins to Tame Him",N/A,N/A,en
Spinecrawler,['Pete Von Sholly'],2011,['Good and evil'],"Spinecrawler is the story of a young girl who goes to the Big City to save her sister from the clutches of a mad artist with a sinister secret. There she discovers a twisted madman whose nightmares are not just those of his drug-fueled imagination. His web of insanity is the gateway to a terrifying unknown reality from which she may be lucky to save herself in the end. Brought to you by writer/artist Pete Von Sholly, the legendary veteran storyboard artist from dozens of Hollywood feature films, having worked with Sam Raimi, Frank Darabont, George Romero, Brian Yuzna, and many others. A man dedicated to spreading the weird, he is delighted to bring something new to the IDW monster party!",N/A,N/A,en
Someone You Know,['Erin Kinsley'],2024-05-21,[],N/A,N/A,N/A,en
The Choice,['Penny Hancock'],2022-07-21,['Families'],"An estranged daughter. A missing grandson. A mother faced with an impossible choice.Renee Gulliver appears to have it all: a beautiful house overlooking a scenic estuary on England's East Coast, a successful career as a relationship therapist, three grown-up children, and a beloved grandson, Xavier. But then Xavier vanishes after Renee fails to pick him up from school, and the repercussions are manifold.Renee is wracked with remorse; the local community question her priorities, clients abandon her; and, as long-held grievances surface, her daughter Mia offers her a heartbreaking ultimatum. Amid recriminations, misunderstandings and lies, can Renee find a way to reunite her family?For fans of Jodi Picoult and If Only I Could Tell You by Hannah Beckerman, Penny Hancock's The Choice is an engrossing, thought-provoking novel about family secrets and the way that even the smallest decisions can sometimes have far-reaching consequences.",N/A,N/A,en
The Fading of the Light,['Charlotte Betts'],2021-07-08,['Cornwall (England : County)'],N/A,N/A,N/A,en
A Smile in a Whisper,['Jacquelyn Middleton'],2023-08-10,[],"Not all farewells are forever... Evie Sutherland throws herself into everything. Like many on Scotland's picturesque Orkney Islands, she works several jobs: managing her family's shop, researching genealogy for tourists, and writing historical romance novels. Evie aces most challenges-except love. With a childhood diagnosis of Crohn's disease and a disastrous dating history, Evie has convinced herself that guys won't date the ""sick girl"" and the blame falls on the shoulders of her first love, a famous boy from London who spent his summers on her island. To the outside world, Nikolai Balfour lives a charmed life. Starring in a popular British TV series as a teen, young Nick stole fans' hearts from the Isle of Wight to Shetland. However, that was a lifetime ago, and the years since have been filled with ""Didn't you used to be..."" moments, career wrong-turns, and empty relationships. Now finding success behind the cameras, Nick is still racked with regret and guilt over how things ended with the Orcadian girl he'd loved and left behind. But when a television series filming in Orkney blows Nick back into Evie's quiet life, they're forced to face their heartbreaking past and revisit old secrets that should never have been kept. Unfolding in alternating past and present timelines, A SMILE IN A WHISPER is a touching story of first love and second chances, and the enduring summer memories that shape us.",N/A,N/A,en
The Peasant Queen,['Ashton Dorow'],2020-11-03,[],"A king haunted by memories of his past...A young woman fighting againsther future...Torn from her home and all that is familiar, Arabella of Caelrith finds herself as the unwilling bride of King Rowan of Acuniel--the man whose vengeful war stole her family. Bitter and confused, Arabella struggles to find her place in this new life. That is, until someone tries to kill the king.Despite repeated warnings to stay out of the matter, Arabella investigates the attempt on Rowan's life, and his parents' long ago murder, unconcerned with the potential cost of her interference. But when tragedy strikes, the seriousness of the situation becomes all too clear. Is the price of knowing the truth higher thanshe is willing to pay?When the fate of the kingdom and all that she holds dear is at stake, will Arabella have the courage to stand up against the evil endeavoring to destroy them all? Did God really abandon her when He left her to this fate? Or was she put in the king's palace... for such a time as this?",N/A,N/A,en
Entertaining Mr Pepys,['Deborah Swift'],2021-11-16,[],"Set in the world of Restoration Theatre, this is the third in the series about the women in Pepys' Diary.",5,N/A,en
Murder at the Castle,['M. B. Shaw'],2020-12-08,['Americans'],"Iris Grey arrives at Pitfeldy Castle in the Highlands, at the request of the Baron, Jock MacKinnon. Jock has commissioned Iris to paint a portrait of his fianc?, an American socialite Kathy Miller, ahead of their New Year wedding. Kathy invites Iris into her confidence, she's received a series of threatening notes asking her to call off the wedding. Iris begins to investigate, and when remains are discovered in the grounds of the Castle, she fears for Kathy's safety. With the wedding fast approaching, Iris once again enters a world of family feuds, romantic intrigue, buried secrets and murder.",N/A,N/A,en
Sun Damage,['SABINE. DURRANT'],2023-05-16,[],"Reminiscent of the works of Patricia Highsmith and Lucy Foley, a compulsive psychological thriller--""the perfect poolside reading"" (Guardian)--involving gorgeous grifters on the loose in the south of France who prey on a group of unsuspecting vacationers . . . and each other. The heat is intense. The secrets are stifling. And there is no escape. In a tiny village in Provence, nine guests arrive at a luxury holiday home. The visitors know each other well, or at least they think they do. The only stranger among them is Lulu, the young woman catering their stay. But Lulu is not exactly the woman on the video the guests thought they'd hired. Turns out Lulu has plenty to hide--and nowhere to run as the heat rises. In this seemingly idyllic getaway, under the scorching sun, loyalties will be tested, secrets exposed, and tensions pushed to the brink . . . Dripping in intrigue, Sun Damage is a glamorous, witty, and totally riveting story chock full of secrets, lies and . . . more lies.",N/A,N/A,en
"Phantom Tales of the Night, Vol. 12",['Matsuri'],2024-01-23,[],"The troubled masses, human or otherwise, are always welcome at Murakumo Inn. Payment is accepted in only one form--your darkest secrets. To bring these tales of the night to their final conclusion, the time has come for Sasaki and the others to make a daring escape from the inn. First, however, they must face up to themselves and their past actions...",N/A,N/A,en
Secretly Married to a Prince,['Ally Blake'],2024-04-23,['Fiction'],"She needs a husband to claim her inheritance. But what if she already has one? And he just happens to be a prince... Dive into the first installment in the One Year to Wed miniseries from Ally Blake! THEIR REUNION WITH A ROYAL TWIST... To claim her inheritance, Matilda Waverly must be wed within the year. But Matilda has a secret: she's already married! She hasn't seen Henri since she fled their wedding night, so tracking him down is essential--but exciting and terrifying in equal measure. Especially when she learns Henri is actually a prince! And the undeniable spark between them has never gone away... From Harlequin Romance: Be swept away by glamorous and heartfelt love stories. One Year to Wed Book 1: Secretly Married to a Prince by Ally Blake Book 2: Reluctant Bride's Baby Bombshell by Rachael Stewart Book 3: Cinderella and the Tycoon Next Door by Kandy Shepherd Book 4: Claiming His Billion-Dollar Bride by Michelle Douglas",N/A,N/A,en
The Heir She Kept from the Billionaire,['Julia James'],2024-04-23,['Fiction'],"The Italian's back to claim his hidden heir in this steamy marriage-of-convenience story from USA TODAY bestselling author Julia James. ""For five years you have had my son. Now I will have him too..."" The chill in Alaina's heart as she says ""I do"" to Rafaello Ranieri clashes with the fire sweeping through her veins. Years ago they indulged in a passionate fling that left her pregnant. Her heartbreaking childhood led to the agonizing decision not to tell him...until now. She never imagined Rafaello would insist on claiming his heir with a marriage of icy convenience! But there's nothing icy about the way Alaina's new husband looks at her--nor the inferno of desire his touch provokes... From Harlequin Presents: Escape to exotic locations where passion knows no bounds.",N/A,N/A,en
What Lies in Darkness,['Christina McDonald'],2024-07-16,['Fiction'],"A missing family. A traumatized detective. The past and present collide in a riveting novel of suspense by the USA Today bestselling author of These Still Black Waters, Do No Harm, Behind Every Lie, and The Night Olivia Fell. Late Christmas Eve, the Harper family's car crashed on a desolate stretch outside Black Lake. Sixteen-year-old Alice was found injured by the side of the road--alone. It was as if her parents and younger sister, Ella, had simply disappeared. One year later, Alice is still dealing with nightmares and unanswered questions when she and her friends find Ella's bloodstained backpack in the basement of an abandoned home. As Detective Jess Lambert investigates, she uncovers dark secrets that put her on a collision course with her past. Jess's only witness is haunted by her own ghosts--ghosts that might ultimately be connected to Jess. Jess will do anything to find out what happened to the Harpers--no matter how deep she has to dig. Because neither the living nor the dead are giving up their secrets easily.",N/A,N/A,en
Adrift,['Jana DeLeon'],2022-10-10,[],"Emma Turner has spent eight years running, hiding, dodging...limiting her short stays to big cities where she could easily get lost in the crowd. But when she steps onto Tempest Island, something changes. The tiny island speaks to her in ways no other place ever has, and tempts her into breaking the life rules she established long ago to keep herself safe. Instead of taking a couple days off and then moving on, as originally planned, she applies for a job at the Island Surf Shop, despite the risky fact that she's horribly attracted to the owner. Since his wife's death a year ago, Mark Phillips has done the best he can to put life back together for himself and his five-year-old daughter, Lily. Now he needs to give more attention to his somewhat neglected business so that he doesn't have to worry about their future. Emma Turner has all the job qualifications he's looking for, and he can't help feeling drawn to the auburn-haired beauty. But Emma is keeping secrets, and they're about to catch up with her.",N/A,N/A,en
Murder in the Drawing Room,['C. J. Archer'],2021-12-07,[],"Scandal, secrets and bawdy photographs are uncovered when the wife of a politician is murdered. Untangle the lies with Cleo and her friends and find the killer. When Harry Armitage passes an investigation to Cleo involving adultery, they both think it will end in divorce. But when the client's wife is found stabbed in her drawing room, it becomes clear that marital problems are only part of the story. Reluctantly joining forces, Cleo and Harry realize the wrong person was targeted, but the police think they have their killer and refuse to look elsewhere. Taking on the investigation themselves, they peel back the lies and expose the sordid details of a marriage in tatters, and see firsthand how gossip and politics fuel the machinations of high society. Meanwhile, at the Mayfair Hotel, expansion plans are on the menu, causing tensions to heat up in the kitchen between the chef and Cleo's uncle. To make matters worse, Cleo's family notices her spending less time at the hotel and more time investigating - and some members don't like it.",N/A,N/A,en
Somewhere Along the Way,['Lynn Kurland'],2023-09-21,['Fiction'],"From New York Times Bestselling author Lynn Kurland comes the medieval tale of two people with things to hide . . . Rose Kilchurn wants two things: Segrave Castle; and to never, ever again have to keep another secret. The path to the first lies through a marriage arranged for her by two kings, which she'll accept as long as the man is manageable and she's able to continue to arrange her life exactly as she sees fit. Only she hasn't counted on a stranger with secrets arriving with her last two suitors . . . much less discovering how far she's willing to go to keep him safe. Tristan de Thierry is heartily sick of living two lives: bastard in his father's house and spy for Louis of France everywhere else. When his brother is chosen to make the journey to England to potentially wed a rich heiress, Tristan leaps at the chance to slip out of France unnoticed. Only he discovers that the fair English flower his brother has been invited to woo isn't at all as wilted as she's rumored to be, which leads him to thinking things he shouldn't, namely how many secrets would he have to keep to make her his . . .",N/A,N/A,en
Onyx Storm (Standard Edition),['Rebecca Yarros'],2025-01-21,['Fiction'],Get ready to fly or die in the breathtaking follow-up to Fourth Wing and Iron Flame from #1 New York Times bestselling author Rebecca Yarros.,N/A,N/A,en
The Other Emily,['Barbara Freethy'],2023-09-07,[],"In this heart-stopping psychological thriller, Emily Hollister's seemingly perfect life unravels when she becomes the target of someone intent on taking over her life. ""I know what you did."" The anonymous note starts an ominous game of cat and mouse. Soon, Emily finds herself trapped in a web of gaslighting and manipulation. Someone is lurking in the shadows, observing her every move, and insidiously replacing her in her own existence. With no one she can trust, Emily turns to a stranger for help, an ex-soldier with his own baggage to carry, but is he who he appears to be? As the danger escalates, Emily fights to put an end to the terrifying charade. With all the skeletons in her past, unmasking her tormentor is no easy task, but if she fails, she may find herself erased from her own life. Dive into this electrifying tale of deception and revenge from #1 New York Times Bestselling Author Barbara Freethy. A riveting psychological thriller! What the readers are saying... ""Barbara Freethy's suspense novels are explosively good!"" - New York Times Bestselling Author Toni Anderson ""WOW! Another wonderful page turner, suspense filled mystery with more twists and turns than a roller coaster."" Cheryl - Goodreads on ALL THE PRETTY PEOPLE ""All the Pretty People is a five stars emotional thriller. Barbara Freethy knows how to snag reader's attention immediately and never let it disengage until the last period. So many secrets and lies will be revealed in a tight plot that will keep one guessing."" Jane - Goodreads on ALL THE PRETTY PEOPLE",N/A,N/A,en
The Strange Round Bird,['Eden Unger Bowditch'],2017-05,['Juvenile Fiction'],"""After an exciting but stressful year and a half, the Young Inventors Guild members finally reunite with their parents, who had continually evidenced a disturbing tendency to go missing. The families head to Cairo, Egypt, to see Noah's mother, the magnificent Ariana Canto-Sagas, perform on the famous opera stage there. But danger arrives in the form of the ever-elusive but always-present Komar Romak. Running out of time, Jasper, Lucy, Faye, Wallace, and Noah must extract key information hidden in the pages of a time, and combine it with their remarkable talents for invention""--Back cover",N/A,N/A,en
The Dancer at World?s End,['TRICIA. DURDEY'],2021-05-10,[],"An extraordinary sequel to the powerful events recounted in The Green Table, this is a courageous, heart-rending and important story. Set in mid-seventies London, the story goes back to Nazi Germany, as replete with pomp and ambition as it is with horror, and to post-War Netherlands, building a complex tale of identity, survival and grace.",N/A,N/A,en
Drowning In Love With A Hitta 3,['Lemonica'],2023-05-12,[],"It's been said that doors will close in life so that others can be opened. After being shot, Shaniya had every single door closed in her life, better doors were finally opening for her. With all the betrayal she endured from those she loved the most she is now witnessing karma knock them down like domino effect. After years of trying to locate her long-lost sister, she finally finds her in a situation that she never expected her to be in. While Kabir is falling in love with Shaniya he is at the point where he can't go another day without telling Shaniya the truth about what truly happened to her. Will she understand and forgive him, or will everything come to an end between them? He's such a real man so he's willing to accept whatever choice she makes with hopes that she will still feel the same way about him. Shaunte's back is against the wall, and she doesn't have one person she can call on. While she's so busy keeping her secret affair away from Shaniya, there is someone else that she needs to be worried about, someone never expected to find finding out. Jamal's life has taken a turn for the worse. He's losing himself and with the situation he's in he could possibly lose his mind. After finding out the most devasting news he makes a choice that will certainly change his life forever.",N/A,N/A,en
Burning Fate,['Claire Luana'],2016-06-12,[],"Azura, heir to the throne of Miina, is resigned to her fate. She must marry her mortal enemy in the hopes of ending a centuries-long war. But when a handsome and enticing stranger appears on the horizon, she is swept up in an illicit but undeniable romance.But when a false accusation threatens her new love's life, Azura is forced to choose between the man and the nation that she loves. Can Azura find a way to save them both, or will she give up all she knows in a daring and desperate plot to free him?",N/A,N/A,en
Sweet Pea Summer,['Alys Murray'],2023-12-26,[],"Can first love truly have a second chance when two high school sweethearts find themselves working together to save their respective businesses in this charming, laugh-out-loud retelling of Jane Austen's Persuasion? Eight years ago, May Anderson made the biggest mistake of her life and watched her high school sweetheart Tom Riley leave Hillsboro, California--and her--in his rearview mirror. Now, after traveling the world, he's come back home. While Tom and May would much rather avoid each other and any painful reminders of their past, their plans are ruined when they're the only ones able to step in as organizers of the prestigious Northwest Food and Wine Festival. May wants only to forget and move on, but how can she when the boy she used to love is now an even more irresistible man? And it doesn't matter how badly May once broke his heart--Tom can't tear his gaze away from her sweet smile. With old feelings clearly surfacing, can they find the courage to face the fears that once kept them apart?",N/A,N/A,en
End Game,['Hailey Edwards'],2020-04-23,[],"Welcome to the ferocious world of The Foundling, set in an bayou town where men are men - except when they are also dragons, kitties with wings, crocodiles and . . . well, Miller. This is the unmissable climax to Hailey Edwards's epic The Foundling series, featuring the fiercest heroine in this world or any other: Luce Boudreau. Orphan. Daughter. Cop. Villain . . . Savior? This has all happened before. For millennia, our world has been the only remaining stone in the proverbial shoe of the universe's most powerful forces. Their continued failure to conquer Earth has led to this: their last chance for success, and for Luce and her coterie, their only chance to save mankind, their own lives, and the world. As the last war begins, Luce and her mate Cole face danger on every front, from the angels and their all-powerful leader, from the demon inside Luce who will take any chance to break free from her pesky humanity, to the secrets her so-called allies seem to be keeping. Worst of all, they've got to keep finding new babysitters for one small, extremely loyal, far-too-fearless and very determined baby dragon. At least Luce and Cole are in it together . . . or that's what Cole thinks. For Luce is keeping a secret. She might be able to save the world, but she won't be able to save herself. As the end of days draws near, Luce must do everything she can to hide the truth, for the sake of those she loves . . . Discover why readers are OBSESSED with Hailey Edwards 'An inventive and multifaceted world with serious heart and one hell of an emotional kick, this is a series that needs to be on your TBR' Bookish Em 'Edwards creates amazing fantasy worlds' (Goodreads reviewer) 'A fantasy of a five-star read!' (Amazon reviewer) 'Hailey Edwards has exceeded all expectation' (Goodreads) 'Well-plotted fantasy with intriguing characters, heart-pounding action, suspenseful intrigue and subtle romance' (RT Book Reviews)",N/A,N/A,en
Magic and Molemen,['S Usher Evans'],2024-03-26,['Fiction'],"Bev's on the hunt to understand her mysterious past, and that means a visit to her dear friend Merv. The six-foot moleman doesn't have the answers, but takes her to the secret, underground town of Lower Pigsend, thriving with all the magical creatures seeking refuge after the war. Upon returning to the Weary Dragon, Bev is confronted by sentries from the underground town. They accuse her of stealing a magical talisman that protects the town and - even worse - have threatened to arrest Merv for building a tunnel to the surface. Bev's on the case - but it's a juggle to keep the Weary Dragon running and sift through the possible culprits in Lower Pigsend. But the more she uncovers about the idyllic paradise, the more she begins to wonder what the real secrets the town is hiding. Magic and Molemen is the cozy follow-up to Beasts and Baking, and is the fifth installment in the Weary Dragon Inn Cozy Fantasy Mystery series.",N/A,N/A,en
The Daughter,['Jane Shemilt'],2020-10-27,['Fiction'],"A riveting psychological thriller about a mother's obsessive search for her missing daughter. Jenny is a successful doctor, the mother of three great teenagers, married to a celebrated neurosurgeon. But when her youngest child, fifteen-year-old Naomi, doesn't come home from a school play, Jenny's seemingly ideal life begins to crumble. There is a nationwide search with no success. Naomi has vanished, and her family is broken. As the months pass, the worst-case scenarios--kidnapping, murder--seem less plausible. Yet more than a year later, a desperate Jenny is still digging for answers--and what she finds disturbs her. Everyone she's trusted, everyone she thought she knew, has been keeping secrets, especially Naomi. Piecing together the traces her daughter left behind, Jenny discovers a very different Naomi from girl she thought she'd raised. Jenny knows she'll never be able to find Naomi unless she uncovers the whole truth--a twisting, painful journey into the past that will lead to an almost unthinkable revelation... --Tess Gerritsen, bestselling author of Last to Die",N/A,N/A,en
The Secret of Splint Hall,['Katie Cotton'],2022-03-03,[],"Two girls must unearth an ancient myth hidden deep beneath the mysterious Splint Hall... 1945. War has ended, but for sisters Isobel and Flora the struggles still continue. They've lost their father and had their home destroyed in a bombing raid, and now they must go to live with their aunt and her awful husband Mr Godfrey in their ancestral home, Splint Hall. From the moment of their arrival it seems that this is a place shrouded in mysteries and secrets. Who are the strange men who arrive with packages at night? What is the source of the strange blue sparks coming from the ground? And why do the locals seem to hate their family so much? As the girls begin to unearth an ancient myth and family secret, the adventure of a lifetime begins.",N/A,N/A,en
Mardi Gras Madness,['Xavier Desoto'],2022-11-03,[],"Detective Zeke Malone witnesses the death of his wife at the hands of a lunatic bomber. Two years later, he still grieves but then his world is turned upside down as he discovers his dead wife's secrets. Her secrets could get him killed.",N/A,N/A,en
