title,authors,publishedDate,categories,description,averageRating,textSnippet
Linguistic Analysis of Biblical Hebrew,['Susan Anne Groom'],2003,['Foreign Language Study'],"Many linguistic tools and methods are applied to biblical texts in order to gain meaning from them. Such applications do not always take into account the perspective of the investigators, the presuppositions of the method used and the nature of the material to which it is applied. These are all factors that influence the meaning obtained from the text. Sue Groom takes us through the pitfalls and limitations of the various methods available and considers textual transmission, diachronic and dialectical variation and the impact these have on the relationship between reader, author and text. Combining a critical account of long established approaches to Hebrew meanings with a lucid introduction to newer and more recent methods such as lexical semantics and text linguistics, this illuminating read will be of interest to those who have previously studied Hebrew as well as those who know no Hebrew or would like to start somewhere.",N/A,N/A
Linguistics of American Sign Language,"['Clayton Valli', 'Ceil Lucas']",2000,['Language Arts & Disciplines'],New 4th Edition completely revised and updated with new DVD now available; ISBN 1-56368-283-4.,4.5,N/A
Social Linguistics and Literacies,['James Paul Gee'],1996,['Discourse analysis'],"Gee (linguistics, U. of Southern California when the 1990 first edition came out) argues that an appreciation of language in its social context requires a focus not on language alone but also on the set of behavior and expectations, linguistic and otherwise, relating to a particular role among a particular group of people. The second edition removes some of the technical language of the first, and is revised is light of reaction to it. Annotation copyrighted by Book News, Inc., Portland, OR",N/A,N/A
Dictionary of Language and Linguistics,"['R. R. K. Hartmann', 'F. C. Stork']",1972,['Language Arts & Disciplines'],N/A,N/A,N/A
English Syntax and Argumentation,['Bas Aarts'],2017-08-22,['Language Arts & Disciplines'],"This textbook aims to give students a thorough grounding in the basics of sentence structure, and to acquaint them with the essentials of syntactic argument. Aarts provides further reading lists and end-of-chapter exercises. How can we go about describing the structure of sentences? What do we learn from analysing language in this way? This book examines the nuts and bolts of English syntax in an accessible way. The book starts with a discussion of the basic concepts that underpin the study of syntax, then moves on to more complex issues. Each chapter carefully explains technical terms and uses easy-to-follow examples and hands-on exercises to illuminate key ideas. The fifth edition has been thoroughly revised throughout, and a new chapter on information structuring has been added. From words and phrases to constituency and argumentation, the book's broad coverage and clear organisation make it essential reading for all students of English and linguistics who are encountering the study of syntax for the first time",N/A,N/A
Selected Writings,['Roman Jakobson'],1962,['LANGUAGE ARTS & DISCIPLINES'],N/A,N/A,N/A
"Borges, Language and Reality",['Alfonso J. García-Osuna'],2019-12-21,['Literary Criticism'],"This book brings together the work of several scholars to shed light on the Argentine author Jorge Luis Borges' complex relationship with language and reality. A critical assumption driving the work is that there is, as Jaime Alazraki has put it, 'a genuine effort to overcome the narrowness that Western tradition has imposed as a master and measure of reality' in Borges' writing. That narrowness is in large measure a consequence of the chronic influence of positivist approaches to reality that rely on empirical evidence for any authentication of what is 'real'. This study shows that, in opposition to such restrictions, Borges saw in fiction, in literature, the most viable means of discussing reality in a pragmatic manner. Moreover, by scrutinising several of the author's works, it establishes signposts for considering the truly complicated relationship that Borges had with reality, one that intimately associates the 'real' with human perception, insight and language.",N/A,N/A
The New Comparative Syntax,['Liliane M. V. Haegeman'],1997,['Language Arts & Disciplines'],"Drawing upon recent theoretical developments and empirical discoveries, this book provides a coherent and comprehensive introdution to generative research in this field. Dr. Haegeman brings together ten chapters to illustrate the new appraoch to comparative grammar which has developed against the background of the 'principles and parameters' model. The contributors show how this framework guides empirical research by seeking to reveal the underlying grammatical basis for similarities and differences between languages and language groups. Throughout the text, attention is drawn to the ways in which empirical study feeds into theory construction, raising new questions for the overall conceptual framework and sometimes providing new solution",N/A,N/A
Source Book for Linguistics,"['William Cowan', 'Jaromira Rakušan']",1985,['Language Arts & Disciplines'],"Developed at Carleton University, Ottawa, this is a comprehensive workbook -- now in its second, revised edition -- designed primarily for use with introductory courses in linguistics. With 334 graded excercises and problems from more than 60 languages and dialects.",N/A,N/A
Studies in Javanese Morphology,['E. M. Uhlenbeck'],1978,['Foreign Language Study'],N/A,N/A,N/A
Phonetics of English,['Daniel Jones'],2003,['Language Arts & Disciplines'],"First published in 2002. Routledge is an imprint of Taylor & Francis, an informa company.",N/A,N/A
Indian Linguistic Studies,"['Madhav Deshpande', 'Peter Edwin Hook']",2002,['Indo-Iranian philology'],"Eminent scholaars of Indian Liguistics have offered insightful articles in honor of Prof. George Cardona, a luminary in the field of Indo-European, Indo-Aryan, and Paninian Studies for the past four decades. Besides Cardona`s bibliography, the volume contains 23 papers in the following areas: 1. Sanskrit Grammatical Theory; 2. Karaka Studies; 3. Historical Studies in Grammatical Traditions; 4. Lexical Studies; 5. Studies in Culture; 6. Modern Indian Languages. This volume represents cutting-edge research in the field of Indian Linguistic and Culture.",N/A,N/A
Language Made Plain,['Anthony Burgess'],1984,['Language and languages'],N/A,N/A,N/A
Dictionary of Languages,['Andrew Dalby'],2004,['Reference'],"From over five thousand languages currently spoken, 400 languages and language groups (the major languages of the 21st century) have been selected for entry. Their history, their geography and the way they interact, and where possible inclusion of the numerals from 1 to ten are provided for each language.",N/A,N/A
Cartesian Linguistics,['Noam Chomsky'],1966,['Language Arts & Disciplines'],"As James McGilvray remarks in his introduction to this new edition of Cartesian Linguistics, the book was largely ignored and indeed denounced when first published in 1966. One likely reason why the first edition was ignored is that it contained many untranslated quotations from French and German authors. For this new edition these passages have all been translated into English. Perhaps the main reason why it was denounced is that Cartesian Linguistics contains, implicitly if not explicitly, trenchant criticisms of empiricist theories about linguistics and the mind. Due largely to Chomsky's efforts, these are not so dominant now as they were when the first edition appeared in 1966, although they still command the attention of researchers and the public imagination. In his introduction Professor McGilvray focuses on the contrast between rationalist and empiricist approaches to language and the mind. He discusses at length the two most distinctive features of what he calls Chomsky's ""rationalist-romantic"" approach: its emphasis on linguistic creativity and its insistence that this creativity can be explained only by assuming that humans are endowed with innate concepts and mental faculties. In the course of the discussion he connects Chomsky's early treatment of these themes with his later development of them, and with Chomsky's well-known views on politics and education.",N/A,N/A
ABC,"['Ivan Illich', 'Barry Sanders']",1988,['Information storage and retrieval systems'],N/A,N/A,N/A
Language and Responsibility,"['Noam Chomsky', 'Mitsou Ronat']",1979,['Linguistics'],N/A,N/A,N/A
Phonetics,['Peter Roach'],2001-11-15,['Foreign Language Study'],"This book is intended for essential reading for students, teachers, and teacher trainers of linguistics and language studies.",4,N/A
Prolegomena to a Theory of Language,"['Louis Hjelmslev', 'Francis J. Whitfield']",1961,['Language and languages'],N/A,N/A,N/A
Psycholinguistics,['Danny D. Steinberg'],1982,['Language Arts & Disciplines'],"How do we learn to produce and comprehend speech? How does language relate to thought? This second edition of the successful text Psycholinguistics- Language, Mind and World considers the psychology of language as it relates to learning, mind and brain as well as various aspects of society and culture. Current issues and research topics are presented in an in-depth manner, although little or no specific knowledge of any topic is presupposed.",N/A,N/A
The Prison-house of Language,['Fredric Jameson'],1974,['Language Arts & Disciplines'],"Fredric Jameson's survey of Structuralism and Russian Formalism is, at the same time, a critique of their basic methodology. He lays bare the presuppositions of the two movements, clarifying the relationship between the synchronic methods of Saussurean linguistics and the realities of time and history.",N/A,N/A
Essays on Malaysian Linguistics,['Asmah Haji Omar'],1975,['Linguistics'],N/A,N/A,N/A
