title,authors,publishedDate,categories,description,averageRating,textSnippet,language
What it Takes,['Stephen A. Schwarzman'],2019,['Chief executive officers'],"'This story literally has what it takes: the anecdotes, the insights and, most of all, the values to guide the next generation of entrepreneurs.' Mark Carney 'The real story of what it takes from a man who could turn dreams into realities.' Ray Dalio 'Candid, funny and real, Steve offers wisdom and the gift of much-needed common sense chapter by chapter and experience by experience. A great read!' John Kerry From Blackstone chairman, CEO and co-founder Stephen A. Schwarzman, a long-awaited book that uses impactful episodes from Schwarzman's life to show readers how to build, transform and lead thriving organisations. Whether you are a student, entrepreneur, philanthropist, executive or simply someone looking for ways to maximise your potential, the same lessons apply. People know who Stephen Schwarzman is - at least they think they do. He's the man who took $400,000 and co-founded Blackstone, the investment firm that manages over $500 billion (as of January 2019). He's the CEO whose views are sought by heads of state. But behind these achievements is a man who has spent his life learning and reflecting on what it takes to achieve excellence, make an impact, and live a life of consequence. Folding handkerchiefs in his father's linen shop, Schwarzman dreamed of a larger life, filled with purpose and adventure. After starting his career in finance with a short stint at a financial firm called DLJ, Schwarzman began working at Lehman Brothers where he ascended to run the mergers and acquisitions practice. He eventually partnered with his mentor and friend Pete Peterson to found Blackstone, vowing to create a new and different kind of financial institution. Building Blackstone into the leading global financial institution it is today didn't come easy. Schwarzman's simple mantra 'don't lose money' has helped Blackstone become a leading private equity and real estate investor, and manager of alternative assets for institutional investors globally. From deal-making to investing, leadership to entrepreneurship, philanthropy to diplomacy, Schwarzman has lessons for how to think about ambition and scale, risk and opportunities, and how to achieve success through the relentless pursuit of excellence. Schwarzman not only offers readers a thoughtful reflection on all his own experiences, but in doing so provides a practical blueprint for success.",N/A,N/A,en
The Virgin Way,['Richard Branson'],2014-09-09,['Biography & Autobiography'],"Richard shares and distils his secrets of leadership and success. Featuring anecdotes from his own business dealings, as well as his observations of many others who have inspired him - from politicians, business leaders, explorers, scientists and philanthropists - Richard reflects on the qualities he feels are essential for success in today's world. This is not a conventional book on leadership. There are no rules - but rather the secrets of leadership that he has learned along the way from his days at Virgin Records, to his recent work with The Elders. Whether you're at the beginning of your career, or head of a Fortune 500 company - this is your guide to being your own CEO (Chief Enabling Officer) and becoming a true leader - not just a boss.",N/A,N/A,en
"Perception, Opportunity, and Profit",['Israel M. Kirzner'],1979,['Business & Economics'],N/A,N/A,N/A,en
The Voltage Effect,['John A. List'],2022-02-03,['Business & Economics'],"The definitive guide to the science of scalability- how to make good ideas great, and great ideas scale. Why do some ideas make it big while others fail to take off? According to award-winning behavioural economist John List, the answer comes down to a single question- Can the idea scale? Countless enterprises fall apart the moment they scale; their positive results fizzle, they lose valuable time and money, and the great electric charge of potential that drove them early on disappears. In short, they suffer a voltage drop. Yet success and failure are not about luck - in fact, there is a rhyme and reason as to why some ideas fail and why some make it big. Certain ideas are predictably scalable, while others are predictably destined for disaster. In The Voltage Effect, University of Chicago economist John A. List explains how to identify the ideas that will be successful when scaled, and how to avoid those that won't. Drawing on his own original research, as well as fascinating examples from the realms of business, government, education, and public health, he details the five signature elements that cause voltage drops, and unpacks the four proven techniques for increasing positive results - or voltage gains - and scaling great ideas to their fullest potential. By understanding the science of scaling, we can drive change in our schools, workplaces, communities, and society at large. Because a better world can only be built at scale.",N/A,N/A,en
The Four Steps to the Epiphany,['Steven Gary Blank'],2007,['Business & Economics'],"The book offers the practical and proven four-step Customer Development process for search and offers insight into what makes some startups successful and leaves others selling off their furniture. Rather than blindly execute a plan, The Four Steps helps uncover flaws in product and business plans and correct them before they become costly. Rapid iteration, customer feedback, testing your assumptions are all explained in this book.",4,N/A,en
Innovation Sutra,['Rekha Shetty'],2014-09-24,['Business'],"What can entrepreneurs and business leaders learn from the Buddha? Dharam is a young, immensely successful investment banker in Manhattan. He thinks he rules the world, till one day the world comes crashing down around him. Accompanied by the enterprising Kunal (who sells fake Indian antiques to Americans) and the uncorrupted Supriya, Dharam undertakes a journey along the Buddhist pilgrim trail - from Lumbini, Kapilavastu and Bodh Gaya to Sarnath, Rajgir, Nalanda, Vaishali, Kaushambi and Kushinagar - absorbing the timeless Buddhist teachings, and developing the idea for an ethical yet profitable business. Rekha Shetty's new book reveals how true entrepreneurial energy can arise from a better understanding of life. Innovation Sutra will make a tangible difference to anyone who is willing to think out of the box and learn from India's ancient secrets of work - life balance.",N/A,N/A,en
Coffeehouse,[],1993,['Coffeehouses'],N/A,N/A,N/A,en
EntreLeadership,['Dave Ramsey'],2011-09-20,['Business & Economics'],"Offers advice on growing a business, including setting and attaining goals, time management, and operating debt free.",N/A,N/A,en
Transformative Entrepreneurs,['Jeffrey A. Harris'],2012,['Business & Economics'],"Entrepreneurs are the key to any successful new business. But having a good idea is not enough . . . too many good ideas fail at the execution level. Meticulously researched with fresh insights into the entrepreneurial process, Transformative Entrepreneurs provides a fascinating perspective on those enterprises and entrepreneurs that have changed the landscape of society, and highlights the challenges and excitement of launching new innovative businesses. Jeff Harris brings in-depth perceptions from his nearly thirty years of venture capital experience to provide a thorough understanding of the transformative ideas and leadership abilities that separate the winners and losers. From Fred Smith's Federal Express to Hugh Hefner's Playboy, and Ted Turner's CNN to Herb Kelleher's Southwest Airlines, the pioneering business models and execution skills of the founders come to life providing an inspirational lens for those chasing the dream.",N/A,N/A,en
Manwhore +1,['Katy Evans'],2015-07-07,['Fiction'],"Malcolm Saint was an assignment. A story. A beautiful, difficult man she was supposed to uncover for a racy expose. She intended to reveal him, his secrets, his lifestyle, not let him reveal her. But her head was overtaken by her heart and suddenly nothing could stop her from falling. She fell for him, and fell hard. Malcolm Saint is absolute sin, and she's become a hopeless sinner. Now that the assignment is over, Saint wants something from her - something unexpected.",N/A,N/A,en
Last Lemonade Standing,['Carolyn Keene'],2015-07-07,['Juvenile Fiction'],"In order to raise funds to see their favorite singer's performance, Nancy, Bess, and George open a lemonade stand, but things go awry when their lemonade recipe is stolen.",N/A,N/A,en
"Screw It, Let's Do it",['Richard Branson'],2009,['Entrepreneurship'],N/A,N/A,N/A,en
"India, Land of a Billion Entrepreneurs",['Upendra Kachru'],2011,['Entrepreneurship'],N/A,N/A,N/A,en
Starting a Business QuickStart Guide,"['Ken Colwell PhD, MBA']",2019-02-25,['Business & Economics'],"THE ULTIMATE BEGINNER'S GUIDE TO STARTING A BUSINESS! **Includes FREE Digital Bonuses! Essential Business Plan Checklist, Financial Statement Templates, and More!** Learn Why QuickStart Guides are Loved by Over 1 Million Readers Around the World Have you ever dreamt of starting your own business and living life on your terms? This book shows you EXACTLY what you need to know to stand out from the crowd! The Easiest Way to Learn How to Start a Business in a Comprehensive, Step-by-Step Guide Do you have an idea for an amazing product or service but you aren’t sure how to build a business around it? Then you NEED this book. Buy now and start reading today! Are you a current business owner who struggles to identify your customers and deliver true world-class value? Everything you need to know is included in these pages! Do you want to build your hobby business into a fully-fledged venture that will help you build the life you deserve? Then you NEED this book. Buy now and start reading today! The same book adopted for college-level entrepreneurship course material! Written by an Entrepreneurial Expert with Over 30 Years Experience Sourced from over twenty years of firsthand experience working with entrepreneurs, new ventures, and high-growth startups, author Ken Colwell, PHD, MBA has the answers. In his comprehensive Starting a Business QuickStart Guide, Ken Colwell concisely presents the core fundamentals that all new entrepreneurs need to know to get started, find success, and live the life of their dreams. Business and entrepreneurship students, small business owners, managers, and soon-to-be entrepreneurs will all find a wealth of value within the pages of the Starting a Business QuickStart Guide. From the very first steps conceptualizing your venture to winning your first customers, delivering value, and turning a profit, this book acts as an invaluable blueprint for your path to entrepreneurial success. Colwell’s clear voice, extensive experience, and easy-to-understand presentation come together to make this book a must-have resource in the library of every budding entrepreneur! Starting a Business QuickStart Guide is Perfect For: - Would-Be Entrepreneurs With a Ton of Passion! - Entrepreneurial Students of All Ages! - Beginners with Zero Prior Experience! - Managers, Business Owners, and Decisions Makers Growing into a New Role! Starting a Business QuickStart Guide Covers: - The Difference Between an Idea and an Opportunity! - What Makes an Entrepreneurial Opportunity Great! - The Very First Steps You Need To Take To Get Your Venture Off The Ground! - Pricing, Competition, Customer Identification, Marketing, and Distribution Demystified! - The REAL Components of an Entrepreneurial Mindset! - Exactly How To Craft Your Value Proposition! - How to Write a Comprehensive Business Plan! Makes a Great Gift for an Entrepreneur in Your Life! **LIFETIME ACCESS TO FREE BONUS BUSINESS RESOURCES** Each book comes with FREE lifetime access to tons of exclusive online resources to help you become a better business owner including: - Business Plan Checklist & Presentation Blueprint - Layers of Business Taxation Cheat Sheet - Elevator Pitch Template & Tips - And Many More! Join thousands of other readers who have used this QuickStart Guide to start the business of their dreams - Grab your copy of Starting a Business QuickStart Guide today!",N/A,N/A,en
A More Beautiful Question,['Warren Berger'],2014-03-04,['Philosophy'],"To get the right answer--in business, in life--you have to ask the right question. Innovation expert Warren Berger shows it's both an art and a science.",N/A,N/A,en
Beat the Curve,"['Nick Nanton, Esq.', 'Brian Tracy']",2015-11-18,['Business & Economics'],"Beat The Status Quo! Those who wish to improve are willing to make changes, others are dreamers. As Henry Ford so aptly put it: ""If you always do what you've always done, you'll always get what you've always got."" While this does not mean you have been unsuccessful, aspirations to move to a higher standard will require changes. What changes can a book like this offer? Beat The Curve is a compilation of authors who have outperformed the status quo. Their fields are different and their approaches are varied. Their ability and passion for their work, coupled with their perseverance, have allowed these Celebrity Experts(r) to soar to a higher level. While they have developed their successes in different ways, there are the common threads throughout. Why not be guided by a mountain climber who has been to the top before? To quote the Chinese philosopher, Confucius: Success depends upon previous preparation, and without such preparation there is sure to be failure. With the expert help available in the pages of this book, you will not only learn from their successes and their failures, but you will now have their guidance to help Beat The Curve.",N/A,N/A,en
My Story,['Goh Tong Lim'],2004,['Businessmen'],N/A,N/A,N/A,en
Entrepreneurial Behavior,['Barbara Jean Bird'],1989,['Business & Economics'],N/A,N/A,N/A,en
Models of Opportunity,['Gerard George'],2012,['Entrepreneurship'],"A fresh perspective on emerging trends in entrepreneurship, organisational change and high-growth firms.",N/A,N/A,en
The Art of Money Getting,['Phineas Taylor Barnum'],2018,['Entrepreneurship'],"In the United States, where we have more land than people, it is not at all difficult for persons in good health to make money. In this comparatively new field there are so many avenues of success open, so many vocations which are not crowded, that any person of either sex who is willing, at least for the time being, to engage in any respectable occupation that offers, may find lucrative employment. Those who really desire to attain an independence, have only to set their minds upon it, and adopt the proper means, as they do in regard to any other object which they wish to accomplish, and the thing is easily done. But however easy it may be found to make money, I have no doubt many of my hearers will agree it is the most difficult thing in the world to keep it. The road to wealth is, as Dr. Franklin truly says, ""as plain as the road to the mill."" It consists simply in expending less than we earn; that seems to be a very simple problem. Mr. Micawber, one of those happy creations of the genial Dickens, puts the case in a strong light when he says that to have annual income of twenty pounds per annum, and spend twenty pounds and sixpence, is to be the most miserable of men; whereas, to have an income of only twenty pounds, and spend but nineteen pounds and sixpence is to be the happiest of mortals. Many of my readers may say, ""we understand this: this is economy, and we know economy is wealth; we know we can't eat our cake and keep it also."" Yet I beg to say that perhaps more cases of failure arise from mistakes on this point than almost any other. The fact is, many people think they understand economy when they really do not...",N/A,N/A,en
Radical Focus,['Christina Wodtke'],2016-01-31,['Electronic books'],"How do you inspire a diverse team to work together, going all out in pursuit of a single, challenging goal? How do you get your team to commit to bold goals? How do you stay motivated despite setbacks and disappointments? And what do you do when it looks like you're headed for failure?In Radical Focus, Christina Wodtke combines her hard earned experience as an executive at Zynga, Linkedin and many of Silicon Valley's hottest companies to answer those questions. It's not about to-do lists and accountability charts. It's about creating a framework for regular check-ins, key results, and most of all, the beauty of a good fail - and how to take a temporary disaster and turn it into a future success.In this book, Wodtke takes you through the fictional case study of Hanna and Jack, who are struggling to survive in their own startup. They fight shiny object syndrome, losing focus, and dealing with communication issues. After hard lessons, they learn the practical steps they need to do what must be done.The second half of the book demonstrates how to use Objectives and Key Results (OKRs) to help teams realize big goals in a methodical way, leaving nothing to chance. Laid out in a practical but compelling way, she makes the lessons of Hanna and Jack's story clear and actionable.Ready to move your team in the right direction? Read this, and learn the system of creating your focus - and finding success.",N/A,N/A,en
50 Business Classics,['Tom Butler-Bowdon'],2018,['Capitalists and financiers'],"With insightful commentaries on the landmark writings of old and new, 50 Business Classics presents the great entrepreneur stories, the best management thinking and the proven ideas on strategy, innovation and marketing - in one volume.",N/A,N/A,en
The New New Thing,['Michael M. Lewis'],2000,['Businessmen'],"In the last years of the millennium, bestselling author Michael Lewis sets out to find the world's most important technology entrepreneur, the man who embodies the spirit of the coming age. He finds him in Jim Clark, the billionaire who founded Netscape and Silicon Graphics and who now aims to turn the healthcare industry on its head with his new billion-dollar project. Lewis accompanies Clark on the maiden voyage of his vast yacht and, on the sometimes hazardous journey, takes the reader on the ride of a lifetime through a landscape of geeks and billionaires. Through every brilliant anecdote and funny character sketch, Michael Lewis allows us an inside look at the world of the super-rich, whilst drawing a map of free enterprise in the twenty-first century.",N/A,N/A,en
The Unfair Advantage,"['ASH. KUBBA ALI (HASAN.)', 'Hasan Kubba']",2021-01-07,[],"This ground-breaking book exposes the myths behind startup success, illuminates the real forces at work and shows how they can be harnessed in your favour.The world isn't a level playing field. Meritocracy is a myth. And if you look at those at the top, you realise that behind every success story is an Unfair Advantage. But that doesn't just mean your parents' wealth or who you know. An Unfair Advantage is any element that gives you an edge over your competition. And we all have one.Drawing on over two decades of hands-on experience, including as the first Marketing Director of Just Eat (a startup now worth over £5 billion), the authors show how to identify your own unfair advantages and apply them to any project. Hard work and grit aren't enough, so they explore the importance of money, intelligence, insight, location, education, expertise, status and luck in the journey to success. From Snapchat to Spanx, Oprah to Elon Musk, unfair advantages have shaped the journeys of some of the most successful brands in the world. This book helps you too find the external circumstances and internal strengths to succeed in the world of business and beyond.",N/A,N/A,en
The Disruptors 2,"['Kerrin Myres', 'Gus Silber']",2018,['Business & Economics'],"Following the success of 2016's The Disruptors comes the next book on social entrepreneurs and social enterprises. Interest in the social enterprise movement by the formal business sector is growing, as social entrepreneurs often operate in highly complex and constrained environments and offer corporates and other businesses the opportunity to learn new ways of managing and leading. Meet the next crop of Disruptors: social entrepreneurs navigating the tensions between value and legality, profit and purpose, marketing and delivery, stakeholders and funders - constantly reinventing themselves and their organisations in the face of ever-shifting socio-economic contexts. How do social entrepreneurs evolve as entrepreneurs and leaders through the process of disruption? How do social enterprises organise and manage the tensions and transitions inherent in the process of disruption? And what lessons can business and other entrepreneurs learn from them? Ten case studies focus on the people and organisations leading change in South Africa - these are their stories.",N/A,N/A,en
The Spirit of Enterprise,['George F. Gilder'],1984,['Biography & Autobiography'],N/A,N/A,N/A,en
This Great Symbol,['John J. MacAloon'],2006,[],N/A,N/A,N/A,en
The Fire Starter Sessions,['Danielle LaPorte'],2012,['Business & Economics'],"Meant to ignite a fire under anyone looking to change their lives for the better, this is a step-by-step guide to discovering one's passion and letting it lead to success in all areas of life.",N/A,N/A,en
How to Make a Million Before Lunch,['Rachel Bridge'],2010,['Business & Economics'],Essential reading for anyone who dreams of becoming the next Richard Branson or Duncan Bannatyne. By lunchtime.,N/A,N/A,en
Entrepreneurial Skills,['Cecile Nieuwenhuizen'],2008,['Business & Economics'],"An entrepreneur is different from a manager of a small business in many respects, but largely in attitude and approach. And the right approach hinges on appropriate entrepreneurial skills. Professor Nieuwenhuizen has brought together several experts in the field of entrepreneurship to describe the skills necessary for successful entrepreneurship. The entrepreneurial skills covered in this book include: achievement orientation; creativity and innovation; self-confidence and a positive attitude; goal-setting; assertiveness; time management; networking; leadership and teamwork; creative problem-solving; and, strategies for dealing with conflict and confrontation. This is a guide to success factors for students of business, as well as entrepreneurs starting up a business and those already running an enterprise.",N/A,N/A,en
The Upstarts,['Brad Stone'],2018,['Business & Economics'],This book discusses the radical companies of the new Silicon Valley that are rewriting the rules of business and sidestepping ethical and legal obstacles in the process.,N/A,N/A,en
The Four,['Scott Galloway'],2018,['Biography & Autobiography'],"Apple, Amazon, Google and Facebook are in an unprecedented race towards a $1 trillion valuation and whoever gets there first will exert untold influence over the global economy, public policy and consumer behaviour. How did these four become so successful? How high can they continue to rise? Does any other company stand a chance of competing? To these questions and more, acclaimed NYU Stern professor Scott Galloway brings bracing answers.",N/A,N/A,en
Strategic Entrepreneurship,['Philip A. Wickham'],2001,['Business & Economics'],"The first edition of Strategic Entrepreneurship established a unique position for itself in one of the fastest growing areas of management studies. Its self-contained, multi-national coverage of all the major themes in modern entrepreneurship have made this book very popular on courses in entrepreneurship and business enterprise in the UK and internationally.This second edition assumes the same emphasis: entrepreneurship is a style of decision making: entrepreneurship is what managers do; not what they are. The text aims to build incrementally on the success of the first edition. Key features of the new edition include: * Widely enhanced coverage of the discipline.* Updated throughout with key developments in the growing body of entrepreneurship research.* Ideas are presented in a logical and accessible manner with a strong emphasis on the visual presentation of ideas, strong pedagogical features, and action-oriented learning.* Greatly increased number of FT articles that can be analysed using the concepts and tools described in the text in order to stimulate class discussion.* New to the second edition, these articles have been integrated within the body of the text at the end of",N/A,N/A,en
SpaceX,['Erik Seedhouse'],2013-06-15,['Technology & Engineering'],"This first account of commercial spaceflight’s most successful venture describes the extraordinary feats of engineering and human achievement that have placed SpaceX at the forefront of the launch industry and made it the most likely candidate for transporting humans to Mars. Since its inception in 2002, SpaceX has sought to change the space launch paradigm by developing a family of launch vehicles that will ultimately reduce the cost and increase the reliability of space access tenfold. Coupled with the newly emerging market for governmental, private, and commercial space transport, this new model will re-ignite humanity's efforts to explore and develop space. Formed in 2002 by Elon Musk, the founder of PayPal and the Zip2 Corporation, SpaceX has already developed two state-of-the-art new launch vehicles, established an impressive launch manifest, and been awarded COTS funding by NASA to demonstrate delivery and return of cargo to the ISS. This book describes how simplicity, low-cost, and reliability can go hand in hand, as promoted in the philosophy of SpaceX. It explains how, by eliminating the traditional layers of internal management and external sub-contractors and keeping the vast majority of manufacturing in house, SpaceX reduces its costs while accelerating decision making and delivery, controls quality, and ensures constant liaison between the design and manufacturing teams.",N/A,N/A,en
The Entrepreneurial Mindset,"['Rita Gunther McGrath', 'Ian C. MacMillan']",2000,['Business & Economics'],"A Blueprint for Building Entrepreneurial Organizations Nobody needs to tell you that in the new economy, managers using conventional strategies are losing out to smart, fast, entrepreneurial competitors who move on ideas others overlook and who confidently act while others dither. Are the managers of leading companies simply doomed to let this happen? Not at all, argue Rita Gunther McGrath and Ian MacMillan. The fundamental problem is that the tools, training, and conceptual frameworks that work for business-as-usual can't, and don't, work when your main challenge is to bury old business models and aggressively create completely new ones. To succeed, today's strategists need the thought process and discipline that are second nature to successful entrepreneurs. The Entrepreneurial Mindset offers a refreshingly practical blueprint for thinking and acting in environments that are fast-paced, rapidly changing, and highly uncertain. It provides both a guide to energizing the organization to find tomorrow's opportunities and a set of entrepreneurial principles you can use personally to transform the arenas in which you compete. Using lessons drawn from leading entrepreneurs and entrepreneurial companies, The Entrepreneurial Mindset presents a set of practices for capitalizing on uncertainty and rapid change. Like McGrath and MacMillan's bestselling Harvard Business Review articles, such as ""Discovery-Driven Planning,"" the book provides simple but powerful ways to stop acting by the old rules and start thinking with the discipline of habitual entrepreneurs. The Entrepreneurial Mindset will show you how to: * Eliminate paralyzing uncertainty by creating an entrepreneurial frame that shapes a shared understanding of what is to be accomplished and what would be worthwhile * Create a richly stocked opportunity register in which you mobilize great ideas for redesigning existing products, finding new sources of differentiation, resegmenting existing markets, reconfiguring market spaces, and seizing the huge upside potential of breakthroughs * Build a dynamic portfolio of businesses and options that continuously move your organization toward the future * Execute dynamically your ideas so that you can move fast, with confidence and without undue risk * Develop your own way of leading with an entrepreneurial mindset to create a vibrant entrepreneurial climate within your organization The Entrepreneurial Mindset is about succeeding in an unpredictable world. It will help everyone from independent entrepreneurs to managers of large corporations develop insights that others overlook and act on them to build the truly entrepreneurial organizations of the future.",4.5,N/A,en
Navigating Colonial Orders,"['Kirsten Alsaker Kjerland', 'Bjørn Enge Bertelsen']",2014,['Business & Economics'],"""Norwegians in colonial Africa and Oceania had varying aspirations and adapted in different ways to changing social, political and geographical circumstances in foreign, colonial settings. They included Norwegian shipowners, captains, and diplomats; traders and whalers along the African coast and in Antarctica; large-scale plantation owners in Mozambique and Hawai'i; big business men in South Africa; jacks of all trades in the Solomon Islands; timber merchants on Zanzibar; coffee farmers in Kenya; and King Leopold's footmen in Congo. This collection reveals narratives of the colonial era that are often ignored or obscured by the national histories of former colonial powers. It charts the entrepreneurial routes chosen by various Norwegians and the places they ventured, while demonstrating the importance of recognizing the complicity of such 'non-colonial colonials' for understanding the complexity of colonial history""--Provided by publisher.",N/A,N/A,en
Contemporary Business,"['David L. Kurtz', 'Louis E. Boone']",2010,['Business'],N/A,N/A,N/A,en
The Lean Startup,['Eric Ries'],2017-10-17,[],N/A,N/A,N/A,en
Structural Holes,['Ronald S. Burt'],1992,['Business & Economics'],"This analysis of the social structural theory of competition focuses on the ""structural hole"": a gap between two individuals with complementary resources or information. When the two are connected through a third ""entrepreneur"", the gap is filled, creating important advantages for the entrepreneur.",3.5,N/A,en
Entrepreneurs and Economic Development,"['Munir Quddus', 'Salim Rashid']",2000,['Business & Economics'],N/A,N/A,N/A,en
"Baby, You're Remarkable",['Lorraine Murphy'],2019-05-28,[],"As one of Australia's leading entrepreneurs, Lorraine Murphy has always been a motivated businesswoman - goal oriented, dynamic and, above all, organised. Now with Baby, You're Remarkable she's here to prove you can be just as career driven when you're a new parent. This is not a one-size-fits-all step-by-step guide after all, every business, every child, every parent and every family is different. Instead, this book is a refreshingly unfiltered, totally honest and judgement-free account of Lorraine's personal (and not always perfect!) journey in running a business and having a baby. Including experiences and insights from a variety of other parents, and coupled with plenty of useful checklists, reading lists and suggested downloads, Lorraine's story will show you it is possible to have it all, and will inspire you to maintain your REMARKABLE career while growing a REMARKABLE family",N/A,N/A,en
Makers,['Chris Anderson'],2012,['Business & Economics'],"Technologies such as 3D printing and electronics assembly are becoming available to everybody, and people are building successful businesses as a result. Whereas once every aspiring entrepreneur needed the support of a major manufacturer, now anybody with a smart idea and a little expertise can make their ideas a reality. The next industrial revolution is on its way",N/A,N/A,en
Raising Capital,['Andrew J. Sherman'],2005,['Business & Economics'],A noted small business attorney and author of Parting Company presents a definitive guide to raising investment capital that is designed to help readers avoid common mistakes and maximize their efforts.,N/A,N/A,en
Like a Virgin,['Richard Branson'],2013,['Biography & Autobiography'],"Looking for advice on setting up your own company, improving your career prospects, or developing your leadership skills? Why not ask Richard Branson? In Like a Virgin: Secrets They Won't Teach You in Business School, Richard distils and shares the wisdom and experience that have made him one of the world's most recognised and respected entrepreneurs. From his 'Top 5 secrets of Business Success', to hard hitting discussions about the global financial crisis, this book brings together his best advice on all things business. It's business school, the Branson way.",N/A,N/A,en
Corporate Entrepreneurship & Innovation,"['Michael H. Morris', 'Donald Kuratko', 'Jeffrey Covin']",2008,['Business & Economics'],"Exploring the concept of entrepreneurship in established companies, this book identifies the environmental conditions that foster an entrepreneurial attitude and orientation in organizations. It also looks at the reasons why entrepreneurship tends to be discouraged in organizations as they grow and mature.",4,N/A,en
"Understanding Enterprise, Entrepreneurship and Small Business","['Simon Bridge', ""Ken O'Neill"", 'Stan Cromie']",1998-01,['Business enterprises'],"This volume provides a comprehensive and accessible guide to the key facts, ideas, theories and thinking about enterprise and entrepreneurship, this text considers their relationship to small businesses and discusses the methods that are taken to promote them.Outlining the importance of the small business sector and the activity of enterprise development, the authors discuss the meaning of enterprise, its perceived benefits and the cultural, economic and political influences which affect the behaviour of individuals and groups. They address the distinctive differences between small and large businesses and also consider business growth and corporate entrepreneurship. A special feature is the section they devote to the reasons, theories, methods and results of governmental intervention to promote the development of enterprise.",N/A,N/A,en
Entrepreneurship in the Third World,['Zafar Altaf'],1988,['Business & Economics'],"This Book Argues That The Substantial Theoretical Literature On Entrepreneurship And Small Business Development Really Relates To The Developed World Only And Is Not Applicable To The Developing World, Because Of Very Different Circumstances In The Developing World. New Theories Of Entrepreneurship & Small Business Development Need To Be Generated For The Developing World.",N/A,N/A,en
Encyclopedia of Entrepreneurship,"['Calvin A. Kent', 'Donald L. Sexton', 'Karl H. Vesper']",1982,['Business & Economics'],N/A,N/A,N/A,en
Billion Dollar Loser,['Reeves Wiedeman'],2021-06-03,['Biography & Autobiography'],"*THE SUNDAY TIMES BUISNESS BOOK OF THE YEAR* The remarkable inside story detailing the rise and fall of WeWork, perfect for readers of Too Big to Fail, The Smartest Guys in the Room, Liar's Poker and Apple TV's WeCrashed Readers are loving Billion Dollar Loser 'Incredible story' ⭐⭐⭐⭐⭐ 'Would recommend this book to anyone.' ⭐⭐⭐⭐⭐ 'Hard to put down; a rollicking tale where fact surpasses fiction' ⭐⭐⭐⭐⭐ 'Brilliant. Unputdownable.' ⭐⭐⭐⭐⭐ __________ 'A satisfying ticktock of the company's rapid rise and crash.' New York Times 'Exposes the sheer madness of WeWork.' Sunday Times In its earliest days, WeWork promised the impossible: to make the workplace cool. Adam Neumann, an immigrant determined to make his fortune in the United States, landed on the idea of repurposing surplus New York office space for the burgeoning freelance class. Over the course of ten years, WeWork attracted billions of dollars from some of the most sought-after investors in the world, while spending it to build a global real estate empire. Based on more than two hundred interviews, Billion Dollar Loser chronicles the breakneck speed at which WeWork's CEO built and grew his company. Culminating in a day-by-day account of the five weeks leading up to WeWork's botched IPO and Neumann's dramatic ouster, Reeves Wiedeman exposes the story of the company's desperate attempt to secure the funding it needed in the final moments of a decade defined by excess. With incredible access and piercing insight into the company, Billion Dollar Loser tells the full, inside story of WeWork and its CEO Adam Neumann who together came to represent the most audacious, and improbable, rise and fall in business. 'A frisky dissection of how a rickety real-estate leasing company tricked the world into seeing it as an immensely valuable, society-shifting tech unicorn.' WIRED __________ *A Sunday Times Best Business Book of the Year* *Fortune Best Book of the Year* *New York Times' Books to Watch* *WIRED Books to Read This Fall* *Bloomberg's Nonfiction Title to Know this Fall* *Newsweek's Must Read Fall Nonfiction* *Publishers Weekly Top Ten for Business & Economics* *InsideHook's Best Books for October*",N/A,N/A,en
How I Built this,"['Guy Raz', 'Nils Parker']",2020,['Business & Economics'],"A NEW YORK TIMES BESTSELLER WALL STREET JOURNAL #1 Bestselling Business Book Based on the highly acclaimed NPR podcast, How I Built This with Guy Raz, this book offers priceless insights and inspiration from the world's top entrepreneurs on how to start, launch, and build a successful venture.",N/A,N/A,en
"Rich Dad, Poor Dad for Teens","['Robert T. Kiyosaki', 'Sharon L. Lechter']",2004,['Juvenile Nonfiction'],"An age-appropriate guide based on the financial advice series encourages the development of confident and responsible money skills, providing case examples, sidebars, and attitude recommendations that demonstrate how to achieve security in today's challenging job market. Reprint.",N/A,N/A,en
My Chinese Dream,['Liu Ping'],2012,['Biography & Autobiography'],"An unprecedented, unflinching, warts-and-all rags to riches story of one of China's most successful female entrepreneurs.",N/A,N/A,en
